Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/18
Anzola d'Ossola;103002;-1;3;7.369999885559082;2021/01/18
Arizzano;103003;-1;13;6.460000038146973;2021/01/18
Arola;103004;-1;1;4.119999885559082;2021/01/18
Aurano;103005;-1;2;19.420000076293945;2021/01/18
Baceno;103006;-1;11;12.260000228881836;2021/01/18
Bannio Anzino;103007;-1;8;16.739999771118164;2021/01/18
Baveno;103008;-1;20;4.070000171661377;2021/01/18
Bee;103009;-1;0;0;2021/01/18
Belgirate;103010;-1;3;5.960000038146973;2021/01/18
Beura-Cardezza;103011;-1;6;4.090000152587891;2021/01/18
Bognanco;103012;-1;0;0;2021/01/18
Brovello-Carpugnino;103013;-1;1;1.409999966621399;2021/01/18
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/01/18
Cambiasca;103015;-1;4;2.4600000381469727;2021/01/18
Cannero Riviera;103016;-1;10;10.989999771118164;2021/01/18
Cannobio;103017;-1;43;8.399999618530273;2021/01/18
Caprezzo;103018;-1;1;5.920000076293945;2021/01/18
Casale Corte Cerro;103019;-1;12;3.4600000381469727;2021/01/18
Ceppo Morelli;103021;-1;0;0;2021/01/18
Cesara;103022;-1;2;3.369999885559082;2021/01/18
Cossogno;103023;-1;17;25.040000915527344;2021/01/18
Craveggia;103024;-1;2;2.619999885559082;2021/01/18
Crevoladossola;103025;-1;23;5;2021/01/18
Crodo;103026;-1;2;1.4299999475479126;2021/01/18
Domodossola;103028;-1;56;3.0899999141693115;2021/01/18
Druogno;103029;-1;7;6.579999923706055;2021/01/18
Formazza;103031;-1;1;2.259999990463257;2021/01/18
Germagno;103032;-1;1;5.260000228881836;2021/01/18
Ghiffa;103033;-1;10;4.25;2021/01/18
Gignese;103034;-1;1;0.949999988079071;2021/01/18
Gravellona Toce;103035;-1;27;3.4600000381469727;2021/01/18
Gurro;103036;-1;0;0;2021/01/18
Intragna;103037;-1;0;0;2021/01/18
Loreglia;103038;-1;16;68.66999816894531;2021/01/18
Macugnaga;103039;-1;1;1.850000023841858;2021/01/18
Madonna del Sasso;103040;-1;0;0;2021/01/18
Malesco;103041;-1;2;1.4500000476837158;2021/01/18
Masera;103042;-1;5;3.380000114440918;2021/01/18
Massiola;103043;-1;1;7.940000057220459;2021/01/18
Mergozzo;103044;-1;13;6;2021/01/18
Miazzina;103045;-1;11;28.799999237060547;2021/01/18
Montecrestese;103046;-1;8;6.289999961853027;2021/01/18
Montescheno;103047;-1;1;2.549999952316284;2021/01/18
Nonio;103048;-1;3;3.4800000190734863;2021/01/18
Oggebbio;103049;-1;1;1.149999976158142;2021/01/18
Omegna;103050;-1;88;5.789999961853027;2021/01/18
Ornavasso;103051;-1;15;4.369999885559082;2021/01/18
Pallanzeno;103052;-1;3;2.609999895095825;2021/01/18
Piedimulera;103053;-1;7;4.599999904632568;2021/01/18
Pieve Vergonte;103054;-1;14;5.559999942779541;2021/01/18
Premeno;103055;-1;8;10.960000038146973;2021/01/18
Premia;103056;-1;1;1.809999942779541;2021/01/18
Premosello-Chiovenda;103057;-1;6;3.0899999141693115;2021/01/18
Quarna Sopra;103058;-1;0;0;2021/01/18
Quarna Sotto;103059;-1;0;0;2021/01/18
Re;103060;-1;1;1.3600000143051147;2021/01/18
San Bernardino Verbano;103061;-1;6;4.550000190734863;2021/01/18
Santa Maria Maggiore;103062;-1;0;0;2021/01/18
Stresa;103064;-1;15;3.0799999237060547;2021/01/18
Toceno;103065;-1;1;1.3700000047683716;2021/01/18
Trarego Viggiona;103066;-1;1;2.4000000953674316;2021/01/18
Trasquera;103067;-1;0;0;2021/01/18
Trontano;103068;-1;8;4.789999961853027;2021/01/18
Valstrona;103069;-1;12;9.869999885559082;2021/01/18
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2021/01/18
