Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2020/12/23
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/12/23
Arizzano;103003;-1;9;4.46999979019165;2020/12/23
Arola;103004;-1;0;0;2020/12/23
Aurano;103005;-1;0;0;2020/12/23
Baceno;103006;-1;3;3.3399999141693115;2020/12/23
Bannio Anzino;103007;-1;2;4.179999828338623;2020/12/23
Baveno;103008;-1;7;1.4199999570846558;2020/12/23
Bee;103009;-1;3;3.9700000286102295;2020/12/23
Belgirate;103010;-1;0;0;2020/12/23
Beura-Cardezza;103011;-1;5;3.4100000858306885;2020/12/23
Bognanco;103012;-1;2;10.640000343322754;2020/12/23
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2020/12/23
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2020/12/23
Cambiasca;103015;-1;4;2.4600000381469727;2020/12/23
Cannero Riviera;103016;-1;1;1.100000023841858;2020/12/23
Cannobio;103017;-1;20;3.9100000858306885;2020/12/23
Caprezzo;103018;-1;1;5.920000076293945;2020/12/23
Casale Corte Cerro;103019;-1;17;4.900000095367432;2020/12/23
Ceppo Morelli;103021;-1;0;0;2020/12/23
Cesara;103022;-1;2;3.369999885559082;2020/12/23
Cossogno;103023;-1;0;0;2020/12/23
Craveggia;103024;-1;2;2.619999885559082;2020/12/23
Crevoladossola;103025;-1;17;3.700000047683716;2020/12/23
Crodo;103026;-1;4;2.859999895095825;2020/12/23
Domodossola;103028;-1;88;4.849999904632568;2020/12/23
Druogno;103029;-1;8;7.519999980926514;2020/12/23
Formazza;103031;-1;1;2.259999990463257;2020/12/23
Germagno;103032;-1;2;10.529999732971191;2020/12/23
Ghiffa;103033;-1;10;4.25;2020/12/23
Gignese;103034;-1;0;0;2020/12/23
Gravellona Toce;103035;-1;16;2.049999952316284;2020/12/23
Gurro;103036;-1;0;0;2020/12/23
Intragna;103037;-1;0;0;2020/12/23
Loreglia;103038;-1;1;4.289999961853027;2020/12/23
Macugnaga;103039;-1;0;0;2020/12/23
Madonna del Sasso;103040;-1;0;0;2020/12/23
Malesco;103041;-1;2;1.4500000476837158;2020/12/23
Masera;103042;-1;5;3.380000114440918;2020/12/23
Massiola;103043;-1;0;0;2020/12/23
Mergozzo;103044;-1;8;3.700000047683716;2020/12/23
Miazzina;103045;-1;1;2.619999885559082;2020/12/23
Montecrestese;103046;-1;2;1.5700000524520874;2020/12/23
Montescheno;103047;-1;3;7.650000095367432;2020/12/23
Nonio;103048;-1;0;0;2020/12/23
Oggebbio;103049;-1;3;3.440000057220459;2020/12/23
Omegna;103050;-1;44;2.9000000953674316;2020/12/23
Ornavasso;103051;-1;15;4.369999885559082;2020/12/23
Pallanzeno;103052;-1;2;1.7400000095367432;2020/12/23
Piedimulera;103053;-1;2;1.309999942779541;2020/12/23
Pieve Vergonte;103054;-1;8;3.180000066757202;2020/12/23
Premeno;103055;-1;1;1.3700000047683716;2020/12/23
Premia;103056;-1;0;0;2020/12/23
Premosello-Chiovenda;103057;-1;6;3.0899999141693115;2020/12/23
Quarna Sopra;103058;-1;1;3.9700000286102295;2020/12/23
Quarna Sotto;103059;-1;1;2.5999999046325684;2020/12/23
Re;103060;-1;4;5.429999828338623;2020/12/23
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/12/23
Santa Maria Maggiore;103062;-1;4;3.0999999046325684;2020/12/23
Stresa;103064;-1;5;1.0299999713897705;2020/12/23
Toceno;103065;-1;1;1.3700000047683716;2020/12/23
Trarego Viggiona;103066;-1;0;0;2020/12/23
Trasquera;103067;-1;0;0;2020/12/23
Trontano;103068;-1;12;7.190000057220459;2020/12/23
Valstrona;103069;-1;0;0;2020/12/23
Vanzone con San Carlo;103070;-1;0;0;2020/12/23
Varzo;103071;-1;4;1.9800000190734863;2020/12/23
Verbania;103072;-1;165;5.409999847412109;2020/12/23
Vignone;103074;-1;6;5.019999980926514;2020/12/23
Villadossola;103075;-1;22;3.369999885559082;2020/12/23
Villette;103076;-1;2;7.190000057220459;2020/12/23
Vogogna;103077;-1;6;3.4200000762939453;2020/12/23
Borgomezzavalle;103078;-1;0;0;2020/12/23
Valle Cannobina;103079;-1;0;0;2020/12/23
Valdilana;096088;-1;40;3.700000047683716;2020/12/23
Quaregna Cerreto;096087;-1;3;1.4700000286102295;2020/12/23
Campiglia Cervo;096086;-1;0;0;2020/12/23
Lessona;096085;-1;11;4.039999961853027;2020/12/23
Zumaglia;096083;-1;0;0;2020/12/23
Zubiena;096082;-1;5;4.360000133514404;2020/12/23
Zimone;096081;-1;5;12.529999732971191;2020/12/23
Viverone;096080;-1;5;3.5399999618530273;2020/12/23
Villanova Biellese;096079;-1;0;0;2020/12/23
Villa del Bosco;096078;-1;7;20.899999618530273;2020/12/23
Vigliano Biellese;096077;-1;25;3.259999990463257;2020/12/23
Verrone;096076;-1;7;5.610000133514404;2020/12/23
Veglio;096075;-1;0;0;2020/12/23
Valle San Nicolao;096074;-1;2;2.0999999046325684;2020/12/23
Vallanzengo;096072;-1;0;0;2020/12/23
Valdengo;096071;-1;3;1.2200000286102295;2020/12/23
Torrazzo;096069;-1;0;0;2020/12/23
Tollegno;096068;-1;20;8.170000076293945;2020/12/23
Ternengo;096067;-1;1;3.569999933242798;2020/12/23
Tavigliano;096066;-1;10;10.789999961853027;2020/12/23
Strona;096065;-1;1;0.9300000071525574;2020/12/23
Sostegno;096064;-1;1;1.2999999523162842;2020/12/23
Sordevolo;096063;-1;2;1.4900000095367432;2020/12/23
Sandigliano;096059;-1;4;1.5;2020/12/23
Salussola;096058;-1;12;6.239999771118164;2020/12/23
Sala Biellese;096057;-1;1;1.690000057220459;2020/12/23
Sagliano Micca;096056;-1;2;1.25;2020/12/23
Rosazza;096055;-1;0;0;2020/12/23
