Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/23
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2021/01/23
Arizzano;103003;-1;6;2.9800000190734863;2021/01/23
Arola;103004;-1;1;4.119999885559082;2021/01/23
Aurano;103005;-1;2;19.420000076293945;2021/01/23
Baceno;103006;-1;11;12.260000228881836;2021/01/23
Bannio Anzino;103007;-1;3;6.28000020980835;2021/01/23
Baveno;103008;-1;20;4.070000171661377;2021/01/23
Bee;103009;-1;1;1.3200000524520874;2021/01/23
Belgirate;103010;-1;3;5.960000038146973;2021/01/23
Beura-Cardezza;103011;-1;6;4.090000152587891;2021/01/23
Bognanco;103012;-1;0;0;2021/01/23
Brovello-Carpugnino;103013;-1;0;0;2021/01/23
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/01/23
Cambiasca;103015;-1;6;3.700000047683716;2021/01/23
Cannero Riviera;103016;-1;7;7.690000057220459;2021/01/23
Cannobio;103017;-1;33;6.449999809265137;2021/01/23
Caprezzo;103018;-1;2;11.829999923706055;2021/01/23
Casale Corte Cerro;103019;-1;10;2.890000104904175;2021/01/23
Ceppo Morelli;103021;-1;0;0;2021/01/23
Cesara;103022;-1;1;1.6799999475479126;2021/01/23
Cossogno;103023;-1;16;23.559999465942383;2021/01/23
Craveggia;103024;-1;1;1.309999942779541;2021/01/23
Crevoladossola;103025;-1;17;3.700000047683716;2021/01/23
Crodo;103026;-1;3;2.1500000953674316;2021/01/23
Domodossola;103028;-1;49;2.700000047683716;2021/01/23
Druogno;103029;-1;5;4.699999809265137;2021/01/23
Formazza;103031;-1;0;0;2021/01/23
Germagno;103032;-1;0;0;2021/01/23
Ghiffa;103033;-1;9;3.819999933242798;2021/01/23
Gignese;103034;-1;1;0.949999988079071;2021/01/23
Gravellona Toce;103035;-1;25;3.200000047683716;2021/01/23
Gurro;103036;-1;0;0;2021/01/23
Intragna;103037;-1;0;0;2021/01/23
Loreglia;103038;-1;12;51.5;2021/01/23
Macugnaga;103039;-1;1;1.850000023841858;2021/01/23
Madonna del Sasso;103040;-1;0;0;2021/01/23
Malesco;103041;-1;0;0;2021/01/23
Masera;103042;-1;4;2.7100000381469727;2021/01/23
Massiola;103043;-1;1;7.940000057220459;2021/01/23
Mergozzo;103044;-1;11;5.079999923706055;2021/01/23
Miazzina;103045;-1;4;10.470000267028809;2021/01/23
Montecrestese;103046;-1;7;5.5;2021/01/23
Montescheno;103047;-1;0;0;2021/01/23
Nonio;103048;-1;6;6.96999979019165;2021/01/23
Oggebbio;103049;-1;1;1.149999976158142;2021/01/23
Omegna;103050;-1;80;5.269999980926514;2021/01/23
Ornavasso;103051;-1;14;4.079999923706055;2021/01/23
Pallanzeno;103052;-1;4;3.4800000190734863;2021/01/23
Piedimulera;103053;-1;5;3.2899999618530273;2021/01/23
Pieve Vergonte;103054;-1;10;3.9700000286102295;2021/01/23
Premeno;103055;-1;3;4.110000133514404;2021/01/23
Premia;103056;-1;1;1.809999942779541;2021/01/23
Premosello-Chiovenda;103057;-1;11;5.670000076293945;2021/01/23
Quarna Sopra;103058;-1;0;0;2021/01/23
Quarna Sotto;103059;-1;0;0;2021/01/23
Re;103060;-1;0;0;2021/01/23
San Bernardino Verbano;103061;-1;5;3.7899999618530273;2021/01/23
Santa Maria Maggiore;103062;-1;0;0;2021/01/23
Stresa;103064;-1;13;2.6700000762939453;2021/01/23
Toceno;103065;-1;2;2.740000009536743;2021/01/23
Trarego Viggiona;103066;-1;3;7.190000057220459;2021/01/23
Trasquera;103067;-1;0;0;2021/01/23
Trontano;103068;-1;9;5.389999866485596;2021/01/23
Valstrona;103069;-1;14;11.510000228881836;2021/01/23
Vanzone con San Carlo;103070;-1;1;2.619999885559082;2021/01/23
Varzo;103071;-1;3;1.4900000095367432;2021/01/23
Verbania;103072;-1;137;4.489999771118164;2021/01/23
Vignone;103074;-1;7;5.860000133514404;2021/01/23
Villadossola;103075;-1;10;1.5299999713897705;2021/01/23
Villette;103076;-1;0;0;2021/01/23
Vogogna;103077;-1;4;2.2799999713897705;2021/01/23
Borgomezzavalle;103078;-1;1;3.1700000762939453;2021/01/23
Valle Cannobina;103079;-1;2;4.119999885559082;2021/01/23
Valdilana;096088;-1;11;1.0199999809265137;2021/01/23
Quaregna Cerreto;096087;-1;2;0.9800000190734863;2021/01/23
Campiglia Cervo;096086;-1;3;5.980000019073486;2021/01/23
