Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2020/12/26
Anzola d'Ossola;103002;-1;0;0;2020/12/26
Arizzano;103003;-1;8;3.9800000190734863;2020/12/26
Arola;103004;-1;0;0;2020/12/26
Aurano;103005;-1;0;0;2020/12/26
Baceno;103006;-1;4;4.460000038146973;2020/12/26
Bannio Anzino;103007;-1;2;4.179999828338623;2020/12/26
Baveno;103008;-1;8;1.6299999952316284;2020/12/26
Bee;103009;-1;2;2.6500000953674316;2020/12/26
Belgirate;103010;-1;0;0;2020/12/26
Beura-Cardezza;103011;-1;7;4.769999980926514;2020/12/26
Bognanco;103012;-1;2;10.640000343322754;2020/12/26
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2020/12/26
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2020/12/26
Cambiasca;103015;-1;2;1.2300000190734863;2020/12/26
Cannero Riviera;103016;-1;2;2.200000047683716;2020/12/26
Cannobio;103017;-1;24;4.690000057220459;2020/12/26
Caprezzo;103018;-1;1;5.920000076293945;2020/12/26
Casale Corte Cerro;103019;-1;13;3.75;2020/12/26
Ceppo Morelli;103021;-1;0;0;2020/12/26
Cesara;103022;-1;2;3.369999885559082;2020/12/26
Cossogno;103023;-1;2;2.950000047683716;2020/12/26
Craveggia;103024;-1;1;1.309999942779541;2020/12/26
Crevoladossola;103025;-1;16;3.4800000190734863;2020/12/26
Crodo;103026;-1;2;1.4299999475479126;2020/12/26
Domodossola;103028;-1;73;4.019999980926514;2020/12/26
Druogno;103029;-1;6;5.639999866485596;2020/12/26
Formazza;103031;-1;1;2.259999990463257;2020/12/26
Germagno;103032;-1;1;5.260000228881836;2020/12/26
Ghiffa;103033;-1;14;5.949999809265137;2020/12/26
Gignese;103034;-1;0;0;2020/12/26
Gravellona Toce;103035;-1;15;1.9199999570846558;2020/12/26
Gurro;103036;-1;0;0;2020/12/26
Intragna;103037;-1;0;0;2020/12/26
Loreglia;103038;-1;2;8.579999923706055;2020/12/26
Macugnaga;103039;-1;1;1.850000023841858;2020/12/26
Madonna del Sasso;103040;-1;0;0;2020/12/26
Malesco;103041;-1;3;2.180000066757202;2020/12/26
Masera;103042;-1;3;2.0299999713897705;2020/12/26
Massiola;103043;-1;0;0;2020/12/26
Mergozzo;103044;-1;5;2.309999942779541;2020/12/26
Miazzina;103045;-1;1;2.619999885559082;2020/12/26
Montecrestese;103046;-1;2;1.5700000524520874;2020/12/26
Montescheno;103047;-1;4;10.199999809265137;2020/12/26
Nonio;103048;-1;0;0;2020/12/26
Oggebbio;103049;-1;3;3.440000057220459;2020/12/26
Omegna;103050;-1;42;2.759999990463257;2020/12/26
Ornavasso;103051;-1;13;3.7799999713897705;2020/12/26
Pallanzeno;103052;-1;3;2.609999895095825;2020/12/26
Piedimulera;103053;-1;2;1.309999942779541;2020/12/26
Pieve Vergonte;103054;-1;7;2.7799999713897705;2020/12/26
Premeno;103055;-1;0;0;2020/12/26
Premia;103056;-1;0;0;2020/12/26
Premosello-Chiovenda;103057;-1;7;3.609999895095825;2020/12/26
Quarna Sopra;103058;-1;1;3.9700000286102295;2020/12/26
Quarna Sotto;103059;-1;1;2.5999999046325684;2020/12/26
Re;103060;-1;4;5.429999828338623;2020/12/26
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/12/26
Santa Maria Maggiore;103062;-1;4;3.0999999046325684;2020/12/26
Stresa;103064;-1;4;0.8199999928474426;2020/12/26
Toceno;103065;-1;1;1.3700000047683716;2020/12/26
Trarego Viggiona;103066;-1;0;0;2020/12/26
Trasquera;103067;-1;0;0;2020/12/26
Trontano;103068;-1;12;7.190000057220459;2020/12/26
Valstrona;103069;-1;1;0.8199999928474426;2020/12/26
Vanzone con San Carlo;103070;-1;0;0;2020/12/26
Varzo;103071;-1;4;1.9800000190734863;2020/12/26
Verbania;103072;-1;170;5.570000171661377;2020/12/26
Vignone;103074;-1;5;4.179999828338623;2020/12/26
Villadossola;103075;-1;19;2.9100000858306885;2020/12/26
Villette;103076;-1;2;7.190000057220459;2020/12/26
Vogogna;103077;-1;4;2.2799999713897705;2020/12/26
Borgomezzavalle;103078;-1;0;0;2020/12/26
Valle Cannobina;103079;-1;0;0;2020/12/26
Valdilana;096088;-1;37;3.4200000762939453;2020/12/26
Quaregna Cerreto;096087;-1;3;1.4700000286102295;2020/12/26
Campiglia Cervo;096086;-1;0;0;2020/12/26
Lessona;096085;-1;10;3.6700000762939453;2020/12/26
Zumaglia;096083;-1;0;0;2020/12/26
Zubiena;096082;-1;5;4.360000133514404;2020/12/26
Zimone;096081;-1;5;12.529999732971191;2020/12/26
Viverone;096080;-1;4;2.8299999237060547;2020/12/26
Villanova Biellese;096079;-1;0;0;2020/12/26
Villa del Bosco;096078;-1;2;5.96999979019165;2020/12/26
Vigliano Biellese;096077;-1;22;2.869999885559082;2020/12/26
Verrone;096076;-1;4;3.2100000381469727;2020/12/26
Veglio;096075;-1;0;0;2020/12/26
Valle San Nicolao;096074;-1;2;2.0999999046325684;2020/12/26
Vallanzengo;096072;-1;0;0;2020/12/26
Valdengo;096071;-1;5;2.0299999713897705;2020/12/26
Torrazzo;096069;-1;0;0;2020/12/26
Tollegno;096068;-1;13;5.309999942779541;2020/12/26
Ternengo;096067;-1;1;3.569999933242798;2020/12/26
Tavigliano;096066;-1;12;12.9399995803833;2020/12/26
Strona;096065;-1;1;0.9300000071525574;2020/12/26
Sostegno;096064;-1;1;1.2999999523162842;2020/12/26
Sordevolo;096063;-1;1;0.75;2020/12/26
Sandigliano;096059;-1;5;1.8700000047683716;2020/12/26
Salussola;096058;-1;10;5.199999809265137;2020/12/26
Sala Biellese;096057;-1;1;1.690000057220459;2020/12/26
Sagliano Micca;096056;-1;0;0;2020/12/26
Rosazza;096055;-1;0;0;2020/12/26
Roppolo;096054;-1;2;2.2699999809265137;2020/12/26
Ronco Biellese;096053;-1;1;0.6600000262260437;2020/12/26
Pray;096050;-1;5;2.369999885559082;2020/12/26
Pralungo;096049;-1;4;1.690000057220459;2020/12/26
Portula;096048;-1;8;6.710000038146973;2020/12/26
Ponderano;096047;-1;8;2.109999895095825;2020/12/26
Pollone;096046;-1;8;3.7899999618530273;2020/12/26
Piedicavallo;096044;-1;0;0;2020/12/26
Piatto;096043;-1;0;0;2020/12/26
Pettinengo;096042;-1;4;2.630000114440918;2020/12/26
Occhieppo Superiore;096041;-1;4;1.4900000095367432;2020/12/26
Occhieppo Inferiore;096040;-1;7;1.7899999618530273;2020/12/26
Netro;096039;-1;1;1.0299999713897705;2020/12/26
Muzzano;096038;-1;0;0;2020/12/26
Mottalciata;096037;-1;2;1.4800000190734863;2020/12/26
Mongrando;096035;-1;7;1.850000023841858;2020/12/26
Miagliano;096034;-1;0;0;2020/12/26
Mezzana Mortigliengo;096033;-1;1;2;2020/12/26
Masserano;096032;-1;8;3.819999933242798;2020/12/26
Massazza;096031;-1;0;0;2020/12/26
Magnano;096030;-1;2;5.079999923706055;2020/12/26
Graglia;096028;-1;0;0;2020/12/26
Gifflenga;096027;-1;0;0;2020/12/26
Gaglianico;096026;-1;7;1.8700000047683716;2020/12/26
Dorzano;096025;-1;2;3.7699999809265137;2020/12/26
Donato;096024;-1;1;1.3899999856948853;2020/12/26
Curino;096023;-1;0;0;2020/12/26
Crevacuore;096021;-1;10;6.679999828338623;2020/12/26
