Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/29
Anzola d'Ossola;103002;-1;0;0;2021/01/29
Arizzano;103003;-1;1;0.5;2021/01/29
Arola;103004;-1;1;4.119999885559082;2021/01/29
Aurano;103005;-1;0;0;2021/01/29
Baceno;103006;-1;14;15.609999656677246;2021/01/29
Bannio Anzino;103007;-1;2;4.179999828338623;2021/01/29
Baveno;103008;-1;21;4.269999980926514;2021/01/29
Bee;103009;-1;3;3.9700000286102295;2021/01/29
Belgirate;103010;-1;1;1.9900000095367432;2021/01/29
Beura-Cardezza;103011;-1;3;2.0399999618530273;2021/01/29
Bognanco;103012;-1;0;0;2021/01/29
Brovello-Carpugnino;103013;-1;1;1.409999966621399;2021/01/29
Calasca-Castiglione;103014;-1;0;0;2021/01/29
Cambiasca;103015;-1;9;5.550000190734863;2021/01/29
Cannero Riviera;103016;-1;0;0;2021/01/29
Cannobio;103017;-1;19;3.7100000381469727;2021/01/29
Caprezzo;103018;-1;2;11.829999923706055;2021/01/29
Casale Corte Cerro;103019;-1;15;4.329999923706055;2021/01/29
Ceppo Morelli;103021;-1;0;0;2021/01/29
Cesara;103022;-1;1;1.6799999475479126;2021/01/29
Cossogno;103023;-1;9;13.25;2021/01/29
Craveggia;103024;-1;0;0;2021/01/29
Crevoladossola;103025;-1;27;5.869999885559082;2021/01/29
Crodo;103026;-1;4;2.859999895095825;2021/01/29
Domodossola;103028;-1;38;2.0899999141693115;2021/01/29
Druogno;103029;-1;3;2.819999933242798;2021/01/29
Formazza;103031;-1;0;0;2021/01/29
Germagno;103032;-1;2;10.529999732971191;2021/01/29
Ghiffa;103033;-1;13;5.519999980926514;2021/01/29
Gignese;103034;-1;0;0;2021/01/29
Gravellona Toce;103035;-1;20;2.559999942779541;2021/01/29
Gurro;103036;-1;0;0;2021/01/29
Intragna;103037;-1;0;0;2021/01/29
Loreglia;103038;-1;4;17.170000076293945;2021/01/29
Macugnaga;103039;-1;0;0;2021/01/29
Madonna del Sasso;103040;-1;0;0;2021/01/29
Malesco;103041;-1;0;0;2021/01/29
Masera;103042;-1;5;3.380000114440918;2021/01/29
Massiola;103043;-1;1;7.940000057220459;2021/01/29
Mergozzo;103044;-1;8;3.700000047683716;2021/01/29
Miazzina;103045;-1;1;2.619999885559082;2021/01/29
Montecrestese;103046;-1;5;3.930000066757202;2021/01/29
Montescheno;103047;-1;0;0;2021/01/29
Nonio;103048;-1;4;4.650000095367432;2021/01/29
Oggebbio;103049;-1;0;0;2021/01/29
Omegna;103050;-1;81;5.329999923706055;2021/01/29
Ornavasso;103051;-1;8;2.3299999237060547;2021/01/29
Pallanzeno;103052;-1;5;4.360000133514404;2021/01/29
Piedimulera;103053;-1;4;2.630000114440918;2021/01/29
Pieve Vergonte;103054;-1;6;2.380000114440918;2021/01/29
Premeno;103055;-1;2;2.740000009536743;2021/01/29
Premia;103056;-1;0;0;2021/01/29
Premosello-Chiovenda;103057;-1;11;5.670000076293945;2021/01/29
Quarna Sopra;103058;-1;0;0;2021/01/29
Quarna Sotto;103059;-1;0;0;2021/01/29
Re;103060;-1;0;0;2021/01/29
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2021/01/29
