Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Mottalciata;096037;-1;2;1.4800000190734863;2020/12/19
Mongrando;096035;-1;10;2.640000104904175;2020/12/19
Miagliano;096034;-1;8;14.010000228881836;2020/12/19
Mezzana Mortigliengo;096033;-1;2;3.990000009536743;2020/12/19
Masserano;096032;-1;11;5.25;2020/12/19
Massazza;096031;-1;0;0;2020/12/19
Magnano;096030;-1;3;7.610000133514404;2020/12/19
Graglia;096028;-1;0;0;2020/12/19
Gifflenga;096027;-1;0;0;2020/12/19
Gaglianico;096026;-1;9;2.4100000858306885;2020/12/19
Dorzano;096025;-1;2;3.7699999809265137;2020/12/19
Donato;096024;-1;2;2.7799999713897705;2020/12/19
Curino;096023;-1;0;0;2020/12/19
Crevacuore;096021;-1;17;11.350000381469727;2020/12/19
Cossato;096020;-1;36;2.4800000190734863;2020/12/19
Coggiola;096019;-1;15;8.329999923706055;2020/12/19
Cerrione;096018;-1;3;1.0399999618530273;2020/12/19
Cavaglià;096016;-1;28;7.71999979019165;2020/12/19
Castelletto Cervo;096015;-1;5;6.099999904632568;2020/12/19
Casapinta;096014;-1;2;4.769999980926514;2020/12/19
Caprile;096013;-1;1;5.260000228881836;2020/12/19
Candelo;096012;-1;21;2.7899999618530273;2020/12/19
Camburzano;096010;-1;9;7.800000190734863;2020/12/19
Camandona;096009;-1;1;2.869999885559082;2020/12/19
Callabiana;096008;-1;1;7.519999980926514;2020/12/19
Brusnengo;096007;-1;5;2.4800000190734863;2020/12/19
Borriana;096006;-1;1;1.1399999856948853;2020/12/19
Bioglio;096005;-1;5;5.639999866485596;2020/12/19
Biella;096004;-1;176;4;2020/12/19
Benna;096003;-1;2;1.7100000381469727;2020/12/19
Andorno Micca;096002;-1;14;4.409999847412109;2020/12/19
Ailoche;096001;-1;0;0;2020/12/19
Lu e Cuccaro Monferrato;006193;-1;2;1.4199999570846558;2020/12/19
Alluvioni Piovera;006192;-1;17;9.779999732971191;2020/12/19
Cassano Spinola;006191;-1;3;1.659999966621399;2020/12/19
Voltaggio;006190;-1;4;5.639999866485596;2020/12/19
Volpeglino;006189;-1;0;0;2020/12/19
Volpedo;006188;-1;0;0;2020/12/19
Visone;006187;-1;8;6.46999979019165;2020/12/19
Villaromagnano;006186;-1;1;1.4900000095367432;2020/12/19
Villanova Monferrato;006185;-1;7;3.759999990463257;2020/12/19
Villamiroglio;006184;-1;0;0;2020/12/19
Villalvernia;006183;-1;2;2.240000009536743;2020/12/19
Villadeati;006182;-1;0;0;2020/12/19
Viguzzolo;006181;-1;10;3.2300000190734863;2020/12/19
Vignole Borbera;006180;-1;9;4.349999904632568;2020/12/19
Vignale Monferrato;006179;-1;0;0;2020/12/19
Valmacca;006178;-1;18;17.93000030517578;2020/12/19
Valenza;006177;-1;69;3.700000047683716;2020/12/19
Trisobbio;006176;-1;0;0;2020/12/19
Treville;006175;-1;2;7.139999866485596;2020/12/19
Tortona;006174;-1;67;2.4600000381469727;2020/12/19
Ticineto;006173;-1;8;6;2020/12/19
Terzo;006172;-1;0;0;2020/12/19
Terruggia;006171;-1;2;2.1600000858306885;2020/12/19
Tassarolo;006170;-1;4;6.369999885559082;2020/12/19
Tagliolo Monferrato;006169;-1;8;5.190000057220459;2020/12/19
Strevi;006168;-1;8;4.099999904632568;2020/12/19
Stazzano;006167;-1;10;4.179999828338623;2020/12/19
Spineto Scrivia;006166;-1;1;2.7200000286102295;2020/12/19
Spigno Monferrato;006165;-1;4;3.9700000286102295;2020/12/19
Solonghello;006164;-1;1;4.71999979019165;2020/12/19
Solero;006163;-1;6;3.5999999046325684;2020/12/19
Silvano d'Orba;006162;-1;9;4.650000095367432;2020/12/19
Sezzadio;006161;-1;7;5.570000171661377;2020/12/19
Serravalle Scrivia;006160;-1;10;1.659999966621399;2020/12/19
Serralunga di Crea;006159;-1;2;3.740000009536743;2020/12/19
Sarezzano;006158;-1;1;0.8500000238418579;2020/12/19
Sardigliano;006157;-1;0;0;2020/12/19
Sant'Agata Fossili;006156;-1;0;0;2020/12/19
San Sebastiano Curone;006155;-1;18;30.8700008392334;2020/12/19
San Salvatore Monferrato;006154;-1;10;2.369999885559082;2020/12/19
San Giorgio Monferrato;006153;-1;3;2.4700000286102295;2020/12/19
San Cristoforo;006152;-1;0;0;2020/12/19
Sale;006151;-1;8;1.9800000190734863;2020/12/19
Sala Monferrato;006150;-1;0;0;2020/12/19
Rosignano Monferrato;006149;-1;7;4.630000114440918;2020/12/19
Rocchetta Ligure;006148;-1;0;0;2020/12/19
Rocca Grimalda;006147;-1;3;2.0399999618530273;2020/12/19
Roccaforte Ligure;006146;-1;0;0;2020/12/19
Rivarone;006145;-1;1;2.450000047683716;2020/12/19
Rivalta Bormida;006144;-1;3;2.140000104904175;2020/12/19
Ricaldone;006143;-1;0;0;2020/12/19
Quattordio;006142;-1;10;6.300000190734863;2020/12/19
Quargnento;006141;-1;5;3.549999952316284;2020/12/19
Predosa;006140;-1;4;2.0299999713897705;2020/12/19
Prasco;006139;-1;4;8.130000114440918;2020/12/19
Pozzolo Formigaro;006138;-1;8;1.7100000381469727;2020/12/19
Pozzol Groppo;006137;-1;0;0;2020/12/19
Ponzone;006136;-1;1;0.9900000095367432;2020/12/19
Ponzano Monferrato;006135;-1;0;0;2020/12/19
Ponti;006134;-1;0;0;2020/12/19
Pontestura;006133;-1;2;1.409999966621399;2020/12/19
Pontecurone;006132;-1;2;0.5600000023841858;2020/12/19
Pomaro Monferrato;006131;-1;0;0;2020/12/19
Pietra Marazzi;006129;-1;1;1.1100000143051147;2020/12/19
Pecetto di Valenza;006128;-1;4;3.319999933242798;2020/12/19
Pasturana;006127;-1;6;4.699999809265137;2020/12/19
Parodi Ligure;006126;-1;2;3.0799999237060547;2020/12/19
Pareto;006125;-1;0;0;2020/12/19
Paderna;006124;-1;0;0;2020/12/19
Ozzano Monferrato;006123;-1;6;4.28000020980835;2020/12/19
Oviglio;006122;-1;7;5.670000076293945;2020/12/19
Ovada;006121;-1;44;3.890000104904175;2020/12/19
Ottiglio;006120;-1;1;1.6299999952316284;2020/12/19
Orsara Bormida;006119;-1;0;0;2020/12/19
Olivola;006118;-1;0;0;2020/12/19
Odalengo Piccolo;006117;-1;1;3.9200000762939453;2020/12/19
Odalengo Grande;006116;-1;1;2.359999895095825;2020/12/19
Occimiano;006115;-1;8;6.210000038146973;2020/12/19
Novi Ligure;006114;-1;136;4.809999942779541;2020/12/19
Murisengo;006113;-1;6;4.400000095367432;2020/12/19
Morsasco;006112;-1;2;3.180000066757202;2020/12/19
Mornese;006111;-1;3;4.159999847412109;2020/12/19
Morbello;006110;-1;0;0;2020/12/19
Morano sul Po;006109;-1;7;5.039999961853027;2020/12/19
Montemarzino;006108;-1;1;3.319999933242798;2020/12/19
Montegioco;006107;-1;0;0;2020/12/19
Montechiaro d'Acqui;006106;-1;0;0;2020/12/19
Montecastello;006105;-1;1;3.2100000381469727;2020/12/19
Montaldo Bormida;006104;-1;2;3.140000104904175;2020/12/19
Montaldeo;006103;-1;0;0;2020/12/19
Montacuto;006102;-1;1;3.9700000286102295;2020/12/19
Monleale;006101;-1;0;0;2020/12/19
Mongiardino Ligure;006100;-1;0;0;2020/12/19
Moncestino;006099;-1;0;0;2020/12/19
Momperone;006098;-1;1;4.760000228881836;2020/12/19
Mombello Monferrato;006097;-1;2;1.9800000190734863;2020/12/19
Molino dei Torti;006096;-1;0;0;2020/12/19
Molare;006095;-1;4;1.940000057220459;2020/12/19
Mirabello Monferrato;006094;-1;4;3.059999942779541;2020/12/19
Merana;006093;-1;2;10.75;2020/12/19
Melazzo;006092;-1;5;3.869999885559082;2020/12/19
Masio;006091;-1;4;2.930000066757202;2020/12/19
Malvicino;006090;-1;0;0;2020/12/19
Lerma;006088;-1;0;0;2020/12/19
Isola Sant'Antonio;006087;-1;1;1.4600000381469727;2020/12/19
Guazzora;006086;-1;0;0;2020/12/19
Grondona;006085;-1;1;2.0399999618530273;2020/12/19
Grognardo;006084;-1;0;0;2020/12/19
Gremiasco;006083;-1;0;0;2020/12/19
Giarole;006082;-1;1;1.4199999570846558;2020/12/19
Gavi;006081;-1;13;2.890000104904175;2020/12/19
Garbagna;006079;-1;0;0;2020/12/19
Gamalero;006078;-1;3;3.630000114440918;2020/12/19
Gabiano;006077;-1;2;1.8300000429153442;2020/12/19
Fubine Monferrato;006076;-1;10;6.230000019073486;2020/12/19
Frugarolo;006075;-1;28;14.34000015258789;2020/12/19
Fresonara;006074;-1;4;5.980000019073486;2020/12/19
Frassineto Po;006073;-1;6;4.340000152587891;2020/12/19
Frassinello Monferrato;006072;-1;0;0;2020/12/19
Frascaro;006071;-1;0;0;2020/12/19
Francavilla Bisio;006070;-1;3;5.940000057220459;2020/12/19
Fraconalto;006069;-1;1;3.1500000953674316;2020/12/19
Felizzano;006068;-1;10;4.440000057220459;2020/12/19
Fabbrica Curone;006067;-1;0;0;2020/12/19
Dernice;006066;-1;0;0;2020/12/19
Denice;006065;-1;0;0;2020/12/19
Cremolino;006063;-1;1;0.9399999976158142;2020/12/19
Costa Vescovato;006062;-1;0;0;2020/12/19
Conzano;006061;-1;2;2.069999933242798;2020/12/19
Coniolo;006060;-1;1;2.2100000381469727;2020/12/19
Cerrina Monferrato;006059;-1;1;0.7400000095367432;2020/12/19
Cerreto Grue;006058;-1;1;3.299999952316284;2020/12/19
Cereseto;006057;-1;1;2.4800000190734863;2020/12/19
Cella Monte;006056;-1;0;0;2020/12/19
Cavatore;006055;-1;0;0;2020/12/19
Castelspina;006054;-1;0;0;2020/12/19
Castelnuovo Scrivia;006053;-1;7;1.3700000047683716;2020/12/19
Castelnuovo Bormida;006052;-1;3;4.289999961853027;2020/12/19
Castelletto Monferrato;006051;-1;3;2;2020/12/19
Castelletto Merli;006050;-1;1;2.2300000190734863;2020/12/19
Castelletto d'Orba;006049;-1;3;1.5299999713897705;2020/12/19
Castelletto d'Erro;006048;-1;0;0;2020/12/19
Castellazzo Bormida;006047;-1;55;12.149999618530273;2020/12/19
Castellar Guidobono;006046;-1;1;2.509999990463257;2020/12/19
Castellania Coppi;006045;-1;0;0;2020/12/19
Cassinelle;006044;-1;2;2.2699999809265137;2020/12/19
Cassine;006043;-1;18;6.119999885559082;2020/12/19
Casasco;006041;-1;2;15.149999618530273;2020/12/19
Casalnoceto;006040;-1;2;2.0399999618530273;2020/12/19
Casale Monferrato;006039;-1;124;3.680000066757202;2020/12/19
Casaleggio Boiro;006038;-1;0;0;2020/12/19
Casal Cermelli;006037;-1;2;1.6399999856948853;2020/12/19
Cartosio;006036;-1;6;8.140000343322754;2020/12/19
Carrosio;006035;-1;0;0;2020/12/19
Carrega Ligure;006034;-1;0;0;2020/12/19
Carpeneto;006033;-1;0;0;2020/12/19
Carezzano;006032;-1;0;0;2020/12/19
Carentino;006031;-1;0;0;2020/12/19
Carbonara Scrivia;006030;-1;1;0.8899999856948853;2020/12/19
Capriata d'Orba;006029;-1;8;4.340000152587891;2020/12/19
Cantalupo Ligure;006028;-1;3;6.300000190734863;2020/12/19
Camino;006027;-1;3;3.990000009536743;2020/12/19
Camagna Monferrato;006026;-1;2;4.050000190734863;2020/12/19
Cabella Ligure;006025;-1;1;1.9900000095367432;2020/12/19
Brignano-Frascata;006024;-1;1;2.2899999618530273;2020/12/19
Bozzole;006023;-1;1;2.990000009536743;2020/12/19
Bosio;006022;-1;0;0;2020/12/19
Bosco Marengo;006021;-1;9;3.809999942779541;2020/12/19
Borgo San Martino;006020;-1;2;1.4299999475479126;2020/12/19
Borgoratto Alessandrino;006019;-1;1;1.8200000524520874;2020/12/19
Borghetto di Borbera;006018;-1;2;1.0199999809265137;2020/12/19
Bistagno;006017;-1;1;0.5600000023841858;2020/12/19
Berzano di Tortona;006016;-1;0;0;2020/12/19
Bergamasco;006015;-1;1;1.3899999856948853;2020/12/19
Belforte Monferrato;006014;-1;0;0;2020/12/19
Bassignana;006013;-1;30;17.920000076293945;2020/12/19
Basaluzzo;006012;-1;53;25.59000015258789;2020/12/19
Balzola;006011;-1;8;5.940000057220459;2020/12/19
Avolasca;006010;-1;0;0;2020/12/19
Arquata Scrivia;006009;-1;15;2.359999895095825;2020/12/19
Alzano Scrivia;006008;-1;1;2.859999895095825;2020/12/19
Altavilla Monferrato;006007;-1;4;9.300000190734863;2020/12/19
Alice Bel Colle;006005;-1;3;4.019999980926514;2020/12/19
Alfiano Natta;006004;-1;8;10.270000457763672;2020/12/19
Alessandria;006003;-1;383;4.090000152587891;2020/12/19
Albera Ligure;006002;-1;0;0;2020/12/19
Acqui Terme;006001;-1;65;3.319999933242798;2020/12/19
Montiglio Monferrato;005121;-1;18;11.220000267028809;2020/12/19
Vinchio;005120;-1;2;3.4700000286102295;2020/12/19
Villa San Secondo;005119;-1;1;2.619999885559082;2020/12/19
Villanova d'Asti;005118;-1;56;9.869999885559082;2020/12/19
Villafranca d'Asti;005117;-1;33;10.9399995803833;2020/12/19
Vigliano d'Asti;005116;-1;2;2.5199999809265137;2020/12/19
Viarigi;005115;-1;6;6.829999923706055;2020/12/19
Viale;005114;-1;0;0;2020/12/19
Vesime;005113;-1;1;1.6399999856948853;2020/12/19
Valfenera;005112;-1;28;11.619999885559082;2020/12/19
Vaglio Serra;005111;-1;1;3.4800000190734863;2020/12/19
Tonengo;005110;-1;24;101.2699966430664;2020/12/19
Tonco;005109;-1;10;12.359999656677246;2020/12/19
Tigliole;005108;-1;13;7.559999942779541;2020/12/19
Soglio;005107;-1;1;6.849999904632568;2020/12/19
Settime;005106;-1;1;1.8200000524520874;2020/12/19
Sessame;005105;-1;3;11.40999984741211;2020/12/19
Serole;005104;-1;3;26.549999237060547;2020/12/19
Scurzolengo;005103;-1;0;0;2020/12/19
San Paolo Solbrito;005101;-1;11;9.1899995803833;2020/12/19
San Marzano Oliveto;005100;-1;6;5.909999847412109;2020/12/19
San Martino Alfieri;005099;-1;4;6.079999923706055;2020/12/19
San Giorgio Scarampi;005098;-1;0;0;2020/12/19
San Damiano d'Asti;005097;-1;68;8.1899995803833;2020/12/19
Rocchetta Tanaro;005096;-1;1;0.699999988079071;2020/12/19
Rocchetta Palafea;005095;-1;0;0;2020/12/19
Roccaverano;005094;-1;0;0;2020/12/19
Rocca d'Arazzo;005093;-1;5;5.610000133514404;2020/12/19
Robella;005092;-1;1;2.069999933242798;2020/12/19
Roatto;005091;-1;2;5.239999771118164;2020/12/19
Revigliasco d'Asti;005090;-1;5;6.360000133514404;2020/12/19
Refrancore;005089;-1;12;7.639999866485596;2020/12/19
Quaranti;005088;-1;0;0;2020/12/19
Portacomaro;005087;-1;10;4.929999828338623;2020/12/19
Piovà Massaia;005086;-1;3;4.949999809265137;2020/12/19
Pino d'Asti;005085;-1;0;0;2020/12/19
Piea;005084;-1;6;10.359999656677246;2020/12/19
Penango;005083;-1;0;0;2020/12/19
Passerano Marmorito;005082;-1;3;6.929999828338623;2020/12/19
Olmo Gentile;005081;-1;0;0;2020/12/19
Nizza Monferrato;005080;-1;32;3.109999895095825;2020/12/19
Moransengo;005079;-1;1;5.289999961853027;2020/12/19
Montemagno;005077;-1;13;11.65999984741211;2020/12/19
Montegrosso d'Asti;005076;-1;7;3.0399999618530273;2020/12/19
Montechiaro d'Asti;005075;-1;5;3.950000047683716;2020/12/19
Montaldo Scarampi;005074;-1;2;2.680000066757202;2020/12/19
Montafia;005073;-1;3;3.190000057220459;2020/12/19
Montabone;005072;-1;2;6.130000114440918;2020/12/19
Mongardino;005071;-1;3;3.359999895095825;2020/12/19
Moncucco Torinese;005070;-1;2;2.25;2020/12/19
Moncalvo;005069;-1;7;2.450000047683716;2020/12/19
Monastero Bormida;005068;-1;4;4.360000133514404;2020/12/19
Monale;005067;-1;2;1.9900000095367432;2020/12/19
Mombercelli;005066;-1;15;6.980000019073486;2020/12/19
Mombaruzzo;005065;-1;1;0.9399999976158142;2020/12/19
Mombaldone;005064;-1;0;0;2020/12/19
Moasca;005063;-1;2;3.9100000858306885;2020/12/19
Maretto;005062;-1;2;5.289999961853027;2020/12/19
Maranzana;005061;-1;5;19.459999084472656;2020/12/19
Loazzolo;005060;-1;0;0;2020/12/19
Isola d'Asti;005059;-1;9;4.429999828338623;2020/12/19
Incisa Scapaccino;005058;-1;4;1.8300000429153442;2020/12/19
Grazzano Badoglio;005057;-1;1;1.6399999856948853;2020/12/19
Grana;005056;-1;0;0;2020/12/19
Frinco;005055;-1;3;4.010000228881836;2020/12/19
Fontanile;005054;-1;0;0;2020/12/19
Ferrere;005053;-1;4;2.569999933242798;2020/12/19
Dusino San Michele;005052;-1;9;8.600000381469727;2020/12/19
Cunico;005051;-1;2;4.139999866485596;2020/12/19
Costigliole d'Asti;005050;-1;35;6.059999942779541;2020/12/19
Cossombrato;005049;-1;0;0;2020/12/19
Cortiglione;005048;-1;1;1.809999942779541;2020/12/19
Cortazzone;005047;-1;0;0;2020/12/19
Cortanze;005046;-1;1;3.569999933242798;2020/12/19
Cortandone;005045;-1;2;6.349999904632568;2020/12/19
Corsione;005044;-1;1;4.480000019073486;2020/12/19
Cocconato;005042;-1;11;7.619999885559082;2020/12/19
Coazzolo;005041;-1;1;3.5799999237060547;2020/12/19
Cisterna d'Asti;005040;-1;7;5.71999979019165;2020/12/19
Cinaglio;005039;-1;4;9.029999732971191;2020/12/19
Chiusano d'Asti;005038;-1;0;0;2020/12/19
Cessole;005037;-1;0;0;2020/12/19
Cerro Tanaro;005036;-1;0;0;2020/12/19
Cerreto d'Asti;005035;-1;0;0;2020/12/19
Celle Enomondo;005034;-1;0;0;2020/12/19
Cellarengo;005033;-1;1;1.4199999570846558;2020/12/19
Castel Rocchero;005032;-1;8;20.459999084472656;2020/12/19
Castelnuovo Don Bosco;005031;-1;17;5.369999885559082;2020/12/19
Castelnuovo Calcea;005030;-1;2;2.7300000190734863;2020/12/19
Castelnuovo Belbo;005029;-1;0;0;2020/12/19
Castello di Annone;005028;-1;42;21.780000686645508;2020/12/19
Castelletto Molina;005027;-1;0;0;2020/12/19
Castellero;005026;-1;1;3.450000047683716;2020/12/19
Castell'Alfero;005025;-1;5;1.8700000047683716;2020/12/19
Castel Boglione;005024;-1;3;4.929999828338623;2020/12/19
Castagnole Monferrato;005023;-1;13;10.930000305175781;2020/12/19
Castagnole delle Lanze;005022;-1;30;8;2020/12/19
Cassinasco;005021;-1;3;4.940000057220459;2020/12/19
Casorzo;005020;-1;1;1.6200000047683716;2020/12/19
Capriglio;005019;-1;1;3.3299999237060547;2020/12/19
Cantarana;005018;-1;2;2.009999990463257;2020/12/19
Canelli;005017;-1;75;7.199999809265137;2020/12/19
Camerano Casasco;005016;-1;1;2.259999990463257;2020/12/19
Calosso;005015;-1;4;3.2200000286102295;2020/12/19
Calliano;005014;-1;2;1.559999942779541;2020/12/19
Calamandrana;005013;-1;9;5.199999809265137;2020/12/19
Buttigliera d'Asti;005012;-1;20;7.869999885559082;2020/12/19
Bubbio;005011;-1;2;2.390000104904175;2020/12/19
Bruno;005010;-1;2;6.429999828338623;2020/12/19
Berzano di San Pietro;005009;-1;0;0;2020/12/19
Belveglio;005008;-1;0;0;2020/12/19
Baldichieri d'Asti;005007;-1;2;1.7599999904632568;2020/12/19
Azzano d'Asti;005006;-1;9;24.459999084472656;2020/12/19
Asti;005005;-1;381;5.010000228881836;2020/12/19
Aramengo;005004;-1;6;10.619999885559082;2020/12/19
Antignano;005003;-1;3;3.119999885559082;2020/12/19
Albugnano;005002;-1;42;83.16999816894531;2020/12/19
Agliano Terme;005001;-1;8;5.03000020980835;2020/12/19
Vottignasco;004250;-1;2;3.9100000858306885;2020/12/19
Viola;004249;-1;0;0;2020/12/19
Vinadio;004248;-1;1;1.649999976158142;2020/12/19
Villar San Costanzo;004247;-1;7;4.559999942779541;2020/12/19
Villanova Solaro;004246;-1;5;6.760000228881836;2020/12/19
Villanova Mondovì;004245;-1;54;9.319999694824219;2020/12/19
Villafalletto;004244;-1;19;6.539999961853027;2020/12/19
Vignolo;004243;-1;8;3.109999895095825;2020/12/19
Vicoforte;004242;-1;7;2.240000009536743;2020/12/19
Vezza d'Alba;004241;-1;12;5.25;2020/12/19
Verzuolo;004240;-1;24;3.740000009536743;2020/12/19
Vernante;004239;-1;8;6.940000057220459;2020/12/19
Verduno;004238;-1;2;3.569999933242798;2020/12/19
Venasca;004237;-1;9;6.480000019073486;2020/12/19
Valloriate;004235;-1;0;0;2020/12/19
Valgrana;004234;-1;2;2.569999933242798;2020/12/19
Valdieri;004233;-1;4;4.400000095367432;2020/12/19
Trinità;004232;-1;4;1.7799999713897705;2020/12/19
Trezzo Tinella;004231;-1;0;0;2020/12/19
Treiso;004230;-1;4;5.150000095367432;2020/12/19
Torresina;004229;-1;0;0;2020/12/19
Torre San Giorgio;004228;-1;3;4.099999904632568;2020/12/19
Torre Mondovì;004227;-1;1;2.0999999046325684;2020/12/19
Torre Bormida;004226;-1;0;0;2020/12/19
Tarantasca;004225;-1;5;2.319999933242798;2020/12/19
Stroppo;004224;-1;0;0;2020/12/19
Sommariva Perno;004223;-1;11;3.9700000286102295;2020/12/19
