Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/04
Anzola d'Ossola;103002;-1;4;9.829999923706055;2021/01/04
Arizzano;103003;-1;12;5.960000038146973;2021/01/04
Arola;103004;-1;0;0;2021/01/04
Aurano;103005;-1;0;0;2021/01/04
Baceno;103006;-1;3;3.3399999141693115;2021/01/04
Bannio Anzino;103007;-1;0;0;2021/01/04
Baveno;103008;-1;9;1.8300000429153442;2021/01/04
Bee;103009;-1;1;1.3200000524520874;2021/01/04
Belgirate;103010;-1;0;0;2021/01/04
Beura-Cardezza;103011;-1;7;4.769999980926514;2021/01/04
Bognanco;103012;-1;0;0;2021/01/04
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2021/01/04
Calasca-Castiglione;103014;-1;2;3.2699999809265137;2021/01/04
Cambiasca;103015;-1;2;1.2300000190734863;2021/01/04
Cannero Riviera;103016;-1;9;9.890000343322754;2021/01/04
Cannobio;103017;-1;38;7.420000076293945;2021/01/04
Caprezzo;103018;-1;0;0;2021/01/04
Casale Corte Cerro;103019;-1;6;1.7300000190734863;2021/01/04
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/01/04
Cesara;103022;-1;2;3.369999885559082;2021/01/04
Cossogno;103023;-1;2;2.950000047683716;2021/01/04
Craveggia;103024;-1;1;1.309999942779541;2021/01/04
Crevoladossola;103025;-1;22;4.78000020980835;2021/01/04
Crodo;103026;-1;2;1.4299999475479126;2021/01/04
Domodossola;103028;-1;59;3.25;2021/01/04
Druogno;103029;-1;0;0;2021/01/04
Formazza;103031;-1;2;4.519999980926514;2021/01/04
Germagno;103032;-1;1;5.260000228881836;2021/01/04
Ghiffa;103033;-1;13;5.519999980926514;2021/01/04
Gignese;103034;-1;0;0;2021/01/04
Gravellona Toce;103035;-1;12;1.5399999618530273;2021/01/04
Gurro;103036;-1;0;0;2021/01/04
Intragna;103037;-1;0;0;2021/01/04
Loreglia;103038;-1;1;4.289999961853027;2021/01/04
Macugnaga;103039;-1;1;1.850000023841858;2021/01/04
Madonna del Sasso;103040;-1;0;0;2021/01/04
Malesco;103041;-1;3;2.180000066757202;2021/01/04
Masera;103042;-1;6;4.059999942779541;2021/01/04
Massiola;103043;-1;0;0;2021/01/04
Mergozzo;103044;-1;11;5.079999923706055;2021/01/04
Miazzina;103045;-1;2;5.239999771118164;2021/01/04
Montecrestese;103046;-1;0;0;2021/01/04
Montescheno;103047;-1;5;12.760000228881836;2021/01/04
Nonio;103048;-1;1;1.159999966621399;2021/01/04
Oggebbio;103049;-1;1;1.149999976158142;2021/01/04
Omegna;103050;-1;64;4.210000038146973;2021/01/04
Ornavasso;103051;-1;9;2.619999885559082;2021/01/04
Pallanzeno;103052;-1;3;2.609999895095825;2021/01/04
Piedimulera;103053;-1;5;3.2899999618530273;2021/01/04
Pieve Vergonte;103054;-1;10;3.9700000286102295;2021/01/04
Premeno;103055;-1;4;5.480000019073486;2021/01/04
Premia;103056;-1;0;0;2021/01/04
Premosello-Chiovenda;103057;-1;6;3.0899999141693115;2021/01/04
Quarna Sopra;103058;-1;2;7.940000057220459;2021/01/04
Quarna Sotto;103059;-1;0;0;2021/01/04
Re;103060;-1;1;1.3600000143051147;2021/01/04
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2021/01/04
Santa Maria Maggiore;103062;-1;3;2.319999933242798;2021/01/04
Stresa;103064;-1;6;1.2300000190734863;2021/01/04
Toceno;103065;-1;1;1.3700000047683716;2021/01/04
Trarego Viggiona;103066;-1;0;0;2021/01/04
Trasquera;103067;-1;0;0;2021/01/04
Trontano;103068;-1;8;4.789999961853027;2021/01/04
Valstrona;103069;-1;0;0;2021/01/04
Vanzone con San Carlo;103070;-1;1;2.619999885559082;2021/01/04
Varzo;103071;-1;7;3.4700000286102295;2021/01/04
Verbania;103072;-1;210;6.880000114440918;2021/01/04
Vignone;103074;-1;9;7.53000020980835;2021/01/04
Villadossola;103075;-1;16;2.450000047683716;2021/01/04
Villette;103076;-1;3;10.789999961853027;2021/01/04
Vogogna;103077;-1;2;1.1399999856948853;2021/01/04
Borgomezzavalle;103078;-1;0;0;2021/01/04
Valle Cannobina;103079;-1;0;0;2021/01/04
Valdilana;096088;-1;27;2.490000009536743;2021/01/04
Quaregna Cerreto;096087;-1;3;1.4700000286102295;2021/01/04
Campiglia Cervo;096086;-1;0;0;2021/01/04
Lessona;096085;-1;14;5.139999866485596;2021/01/04
Zumaglia;096083;-1;0;0;2021/01/04
Zubiena;096082;-1;2;1.7400000095367432;2021/01/04
Zimone;096081;-1;4;10.029999732971191;2021/01/04
Viverone;096080;-1;4;2.8299999237060547;2021/01/04
Villanova Biellese;096079;-1;0;0;2021/01/04
Villa del Bosco;096078;-1;2;5.96999979019165;2021/01/04
