Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;3;7.159999847412109;2020/12/14
Anzola d'Ossola;103002;-1;3;7.369999885559082;2020/12/14
Arizzano;103003;-1;11;5.46999979019165;2020/12/14
Arola;103004;-1;0;0;2020/12/14
Aurano;103005;-1;0;0;2020/12/14
Baceno;103006;-1;13;14.489999771118164;2020/12/14
Bannio Anzino;103007;-1;0;0;2020/12/14
Baveno;103008;-1;26;5.289999961853027;2020/12/14
Bee;103009;-1;7;9.270000457763672;2020/12/14
Belgirate;103010;-1;1;1.9900000095367432;2020/12/14
Beura-Cardezza;103011;-1;5;3.4100000858306885;2020/12/14
Bognanco;103012;-1;0;0;2020/12/14
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2020/12/14
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2020/12/14
Cambiasca;103015;-1;5;3.0799999237060547;2020/12/14
Cannero Riviera;103016;-1;1;1.100000023841858;2020/12/14
Cannobio;103017;-1;7;1.3700000047683716;2020/12/14
Caprezzo;103018;-1;1;5.920000076293945;2020/12/14
Casale Corte Cerro;103019;-1;25;7.210000038146973;2020/12/14
Ceppo Morelli;103021;-1;0;0;2020/12/14
Cesara;103022;-1;3;5.050000190734863;2020/12/14
Cossogno;103023;-1;4;5.889999866485596;2020/12/14
Craveggia;103024;-1;1;1.309999942779541;2020/12/14
Crevoladossola;103025;-1;19;4.130000114440918;2020/12/14
Crodo;103026;-1;8;5.71999979019165;2020/12/14
Domodossola;103028;-1;126;6.940000057220459;2020/12/14
Druogno;103029;-1;11;10.34000015258789;2020/12/14
Formazza;103031;-1;0;0;2020/12/14
Germagno;103032;-1;4;21.049999237060547;2020/12/14
Ghiffa;103033;-1;6;2.549999952316284;2020/12/14
Gignese;103034;-1;0;0;2020/12/14
Gravellona Toce;103035;-1;21;2.690000057220459;2020/12/14
Gurro;103036;-1;0;0;2020/12/14
Intragna;103037;-1;0;0;2020/12/14
Loreglia;103038;-1;3;12.880000114440918;2020/12/14
Macugnaga;103039;-1;0;0;2020/12/14
Madonna del Sasso;103040;-1;0;0;2020/12/14
Malesco;103041;-1;3;2.180000066757202;2020/12/14
Masera;103042;-1;4;2.7100000381469727;2020/12/14
Massiola;103043;-1;0;0;2020/12/14
Mergozzo;103044;-1;12;5.539999961853027;2020/12/14
Miazzina;103045;-1;0;0;2020/12/14
Montecrestese;103046;-1;5;3.930000066757202;2020/12/14
Montescheno;103047;-1;0;0;2020/12/14
Nonio;103048;-1;0;0;2020/12/14
Oggebbio;103049;-1;2;2.2899999618530273;2020/12/14
Omegna;103050;-1;79;5.199999809265137;2020/12/14
Ornavasso;103051;-1;22;6.400000095367432;2020/12/14
Pallanzeno;103052;-1;7;6.099999904632568;2020/12/14
Piedimulera;103053;-1;8;5.260000228881836;2020/12/14
Pieve Vergonte;103054;-1;7;2.7799999713897705;2020/12/14
Premeno;103055;-1;1;1.3700000047683716;2020/12/14
Premia;103056;-1;1;1.809999942779541;2020/12/14
Premosello-Chiovenda;103057;-1;14;7.210000038146973;2020/12/14
Quarna Sopra;103058;-1;4;15.869999885559082;2020/12/14
Quarna Sotto;103059;-1;0;0;2020/12/14
Re;103060;-1;10;13.59000015258789;2020/12/14
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/12/14
Santa Maria Maggiore;103062;-1;5;3.869999885559082;2020/12/14
Stresa;103064;-1;10;2.049999952316284;2020/12/14
Toceno;103065;-1;1;1.3700000047683716;2020/12/14
Trarego Viggiona;103066;-1;0;0;2020/12/14
Trasquera;103067;-1;0;0;2020/12/14
Trontano;103068;-1;17;10.1899995803833;2020/12/14
Valstrona;103069;-1;2;1.6399999856948853;2020/12/14
Vanzone con San Carlo;103070;-1;0;0;2020/12/14
Varzo;103071;-1;13;6.449999809265137;2020/12/14
