Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;4;9.550000190734863;2020/12/10
Anzola d'Ossola;103002;-1;4;9.829999923706055;2020/12/10
Arizzano;103003;-1;15;7.460000038146973;2020/12/10
Arola;103004;-1;0;0;2020/12/10
Aurano;103005;-1;0;0;2020/12/10
Baceno;103006;-1;14;15.609999656677246;2020/12/10
Bannio Anzino;103007;-1;1;2.0899999141693115;2020/12/10
Baveno;103008;-1;28;5.690000057220459;2020/12/10
Bee;103009;-1;8;10.600000381469727;2020/12/10
Belgirate;103010;-1;1;1.9900000095367432;2020/12/10
Beura-Cardezza;103011;-1;4;2.7200000286102295;2020/12/10
Bognanco;103012;-1;0;0;2020/12/10
Brovello-Carpugnino;103013;-1;3;4.21999979019165;2020/12/10
Calasca-Castiglione;103014;-1;3;4.909999847412109;2020/12/10
Cambiasca;103015;-1;6;3.700000047683716;2020/12/10
Cannero Riviera;103016;-1;1;1.100000023841858;2020/12/10
Cannobio;103017;-1;8;1.559999942779541;2020/12/10
Caprezzo;103018;-1;0;0;2020/12/10
Casale Corte Cerro;103019;-1;23;6.639999866485596;2020/12/10
Ceppo Morelli;103021;-1;0;0;2020/12/10
Cesara;103022;-1;3;5.050000190734863;2020/12/10
Cossogno;103023;-1;4;5.889999866485596;2020/12/10
Craveggia;103024;-1;2;2.619999885559082;2020/12/10
Crevoladossola;103025;-1;22;4.78000020980835;2020/12/10
Crodo;103026;-1;10;7.150000095367432;2020/12/10
Domodossola;103028;-1;143;7.880000114440918;2020/12/10
Druogno;103029;-1;9;8.460000038146973;2020/12/10
Formazza;103031;-1;0;0;2020/12/10
Germagno;103032;-1;3;15.789999961853027;2020/12/10
Ghiffa;103033;-1;7;2.9700000286102295;2020/12/10
Gignese;103034;-1;0;0;2020/12/10
Gravellona Toce;103035;-1;27;3.4600000381469727;2020/12/10
Gurro;103036;-1;0;0;2020/12/10
Intragna;103037;-1;0;0;2020/12/10
Loreglia;103038;-1;3;12.880000114440918;2020/12/10
Macugnaga;103039;-1;0;0;2020/12/10
Madonna del Sasso;103040;-1;0;0;2020/12/10
Malesco;103041;-1;1;0.7300000190734863;2020/12/10
Masera;103042;-1;7;4.739999771118164;2020/12/10
Massiola;103043;-1;0;0;2020/12/10
Mergozzo;103044;-1;15;6.929999828338623;2020/12/10
Miazzina;103045;-1;1;2.619999885559082;2020/12/10
Montecrestese;103046;-1;9;7.079999923706055;2020/12/10
Montescheno;103047;-1;0;0;2020/12/10
Nonio;103048;-1;1;1.159999966621399;2020/12/10
Oggebbio;103049;-1;5;5.730000019073486;2020/12/10
Omegna;103050;-1;87;5.730000019073486;2020/12/10
Ornavasso;103051;-1;24;6.989999771118164;2020/12/10
Pallanzeno;103052;-1;9;7.840000152587891;2020/12/10
Piedimulera;103053;-1;7;4.599999904632568;2020/12/10
Pieve Vergonte;103054;-1;13;5.159999847412109;2020/12/10
Premeno;103055;-1;1;1.3700000047683716;2020/12/10
Premia;103056;-1;1;1.809999942779541;2020/12/10
Premosello-Chiovenda;103057;-1;21;10.819999694824219;2020/12/10
Quarna Sopra;103058;-1;3;11.899999618530273;2020/12/10
Quarna Sotto;103059;-1;0;0;2020/12/10
Re;103060;-1;23;31.25;2020/12/10
San Bernardino Verbano;103061;-1;4;3.0299999713897705;2020/12/10
Santa Maria Maggiore;103062;-1;5;3.869999885559082;2020/12/10
Stresa;103064;-1;19;3.9000000953674316;2020/12/10
Toceno;103065;-1;2;2.740000009536743;2020/12/10
Trarego Viggiona;103066;-1;0;0;2020/12/10
Trasquera;103067;-1;1;5.710000038146973;2020/12/10
Trontano;103068;-1;17;10.1899995803833;2020/12/10
Valstrona;103069;-1;3;2.4700000286102295;2020/12/10
Vanzone con San Carlo;103070;-1;0;0;2020/12/10
Varzo;103071;-1;12;5.949999809265137;2020/12/10
Verbania;103072;-1;224;7.340000152587891;2020/12/10
Vignone;103074;-1;7;5.860000133514404;2020/12/10
Villadossola;103075;-1;43;6.590000152587891;2020/12/10
Villette;103076;-1;0;0;2020/12/10
Vogogna;103077;-1;8;4.559999942779541;2020/12/10
Borgomezzavalle;103078;-1;1;3.1700000762939453;2020/12/10
Valle Cannobina;103079;-1;0;0;2020/12/10
Valdilana;096088;-1;45;4.159999847412109;2020/12/10
Quaregna Cerreto;096087;-1;4;1.9600000381469727;2020/12/10
Campiglia Cervo;096086;-1;0;0;2020/12/10
Lessona;096085;-1;18;6.610000133514404;2020/12/10
Zumaglia;096083;-1;4;3.9200000762939453;2020/12/10
Zubiena;096082;-1;5;4.360000133514404;2020/12/10
Zimone;096081;-1;1;2.509999990463257;2020/12/10
Viverone;096080;-1;7;4.960000038146973;2020/12/10
Villanova Biellese;096079;-1;0;0;2020/12/10
Villa del Bosco;096078;-1;12;35.81999969482422;2020/12/10
Vigliano Biellese;096077;-1;36;4.699999809265137;2020/12/10
Verrone;096076;-1;1;0.800000011920929;2020/12/10
Veglio;096075;-1;1;2.0999999046325684;2020/12/10
Valle San Nicolao;096074;-1;1;1.0499999523162842;2020/12/10
Vallanzengo;096072;-1;0;0;2020/12/10
Valdengo;096071;-1;8;3.25;2020/12/10
Torrazzo;096069;-1;1;4.900000095367432;2020/12/10
Tollegno;096068;-1;25;10.220000267028809;2020/12/10
Ternengo;096067;-1;1;3.569999933242798;2020/12/10
Tavigliano;096066;-1;2;2.1600000858306885;2020/12/10
Strona;096065;-1;4;3.740000009536743;2020/12/10
Sostegno;096064;-1;2;2.5999999046325684;2020/12/10
Sordevolo;096063;-1;3;2.240000009536743;2020/12/10
Sandigliano;096059;-1;8;3;2020/12/10
Salussola;096058;-1;17;8.84000015258789;2020/12/10
Sala Biellese;096057;-1;1;1.690000057220459;2020/12/10
Sagliano Micca;096056;-1;5;3.119999885559082;2020/12/10
Rosazza;096055;-1;0;0;2020/12/10
Roppolo;096054;-1;3;3.4100000858306885;2020/12/10
Ronco Biellese;096053;-1;7;4.639999866485596;2020/12/10
Pray;096050;-1;20;9.470000267028809;2020/12/10
Pralungo;096049;-1;15;6.329999923706055;2020/12/10
Portula;096048;-1;7;5.869999885559082;2020/12/10
Ponderano;096047;-1;20;5.289999961853027;2020/12/10
Pollone;096046;-1;9;4.260000228881836;2020/12/10
Piedicavallo;096044;-1;0;0;2020/12/10
Piatto;096043;-1;4;7.940000057220459;2020/12/10
Pettinengo;096042;-1;6;3.950000047683716;2020/12/10
Occhieppo Superiore;096041;-1;6;2.2300000190734863;2020/12/10
Occhieppo Inferiore;096040;-1;19;4.869999885559082;2020/12/10
Netro;096039;-1;5;5.139999866485596;2020/12/10
Muzzano;096038;-1;1;1.659999966621399;2020/12/10
Mottalciata;096037;-1;4;2.950000047683716;2020/12/10
Mongrando;096035;-1;20;5.269999980926514;2020/12/10
Miagliano;096034;-1;11;19.260000228881836;2020/12/10
Mezzana Mortigliengo;096033;-1;5;9.979999542236328;2020/12/10
Masserano;096032;-1;13;6.210000038146973;2020/12/10
Massazza;096031;-1;0;0;2020/12/10
Magnano;096030;-1;10;25.3799991607666;2020/12/10
Graglia;096028;-1;5;3.299999952316284;2020/12/10
Gifflenga;096027;-1;0;0;2020/12/10
Gaglianico;096026;-1;17;4.550000190734863;2020/12/10
Dorzano;096025;-1;5;9.420000076293945;2020/12/10
Donato;096024;-1;3;4.170000076293945;2020/12/10
Curino;096023;-1;1;2.0799999237060547;2020/12/10
Crevacuore;096021;-1;23;15.350000381469727;2020/12/10
Cossato;096020;-1;58;3.990000009536743;2020/12/10
Coggiola;096019;-1;17;9.4399995803833;2020/12/10
Cerrione;096018;-1;13;4.510000228881836;2020/12/10
Cavaglià;096016;-1;28;7.71999979019165;2020/12/10
Castelletto Cervo;096015;-1;4;4.880000114440918;2020/12/10
Casapinta;096014;-1;0;0;2020/12/10
Caprile;096013;-1;1;5.260000228881836;2020/12/10
Candelo;096012;-1;36;4.789999961853027;2020/12/10
Camburzano;096010;-1;18;15.600000381469727;2020/12/10
Camandona;096009;-1;1;2.869999885559082;2020/12/10
Callabiana;096008;-1;1;7.519999980926514;2020/12/10
Brusnengo;096007;-1;11;5.449999809265137;2020/12/10
Borriana;096006;-1;4;4.570000171661377;2020/12/10
Bioglio;096005;-1;7;7.900000095367432;2020/12/10
Biella;096004;-1;230;5.230000019073486;2020/12/10
Benna;096003;-1;10;8.529999732971191;2020/12/10
Andorno Micca;096002;-1;24;7.559999942779541;2020/12/10
Ailoche;096001;-1;6;18.350000381469727;2020/12/10
Lu e Cuccaro Monferrato;006193;-1;4;2.8499999046325684;2020/12/10
Alluvioni Piovera;006192;-1;14;8.0600004196167;2020/12/10
Cassano Spinola;006191;-1;6;3.3299999237060547;2020/12/10
Voltaggio;006190;-1;2;2.819999933242798;2020/12/10
Volpeglino;006189;-1;0;0;2020/12/10
Volpedo;006188;-1;4;3.359999895095825;2020/12/10
Visone;006187;-1;5;4.039999961853027;2020/12/10
Villaromagnano;006186;-1;3;4.480000019073486;2020/12/10
Villanova Monferrato;006185;-1;15;8.0600004196167;2020/12/10
Villamiroglio;006184;-1;0;0;2020/12/10
Villalvernia;006183;-1;4;4.480000019073486;2020/12/10
Villadeati;006182;-1;0;0;2020/12/10
Viguzzolo;006181;-1;6;1.940000057220459;2020/12/10
