Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/10
Anzola d'Ossola;103002;-1;4;9.829999923706055;2021/01/10
Arizzano;103003;-1;17;8.449999809265137;2021/01/10
Arola;103004;-1;0;0;2021/01/10
Aurano;103005;-1;2;19.420000076293945;2021/01/10
Baceno;103006;-1;11;12.260000228881836;2021/01/10
Bannio Anzino;103007;-1;8;16.739999771118164;2021/01/10
Baveno;103008;-1;12;2.440000057220459;2021/01/10
Bee;103009;-1;1;1.3200000524520874;2021/01/10
Belgirate;103010;-1;0;0;2021/01/10
Beura-Cardezza;103011;-1;8;5.449999809265137;2021/01/10
Bognanco;103012;-1;0;0;2021/01/10
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2021/01/10
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/01/10
Cambiasca;103015;-1;3;1.850000023841858;2021/01/10
Cannero Riviera;103016;-1;13;14.289999961853027;2021/01/10
Cannobio;103017;-1;48;9.380000114440918;2021/01/10
Caprezzo;103018;-1;0;0;2021/01/10
Casale Corte Cerro;103019;-1;15;4.329999923706055;2021/01/10
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/01/10
Cesara;103022;-1;2;3.369999885559082;2021/01/10
Cossogno;103023;-1;14;20.6200008392334;2021/01/10
Craveggia;103024;-1;1;1.309999942779541;2021/01/10
Crevoladossola;103025;-1;17;3.700000047683716;2021/01/10
Crodo;103026;-1;4;2.859999895095825;2021/01/10
Domodossola;103028;-1;68;3.75;2021/01/10
Druogno;103029;-1;0;0;2021/01/10
Formazza;103031;-1;3;6.789999961853027;2021/01/10
Germagno;103032;-1;1;5.260000228881836;2021/01/10
Ghiffa;103033;-1;8;3.4000000953674316;2021/01/10
Gignese;103034;-1;1;0.949999988079071;2021/01/10
Gravellona Toce;103035;-1;27;3.4600000381469727;2021/01/10
Gurro;103036;-1;0;0;2021/01/10
Intragna;103037;-1;0;0;2021/01/10
Loreglia;103038;-1;8;34.33000183105469;2021/01/10
Macugnaga;103039;-1;0;0;2021/01/10
Madonna del Sasso;103040;-1;0;0;2021/01/10
Malesco;103041;-1;2;1.4500000476837158;2021/01/10
Masera;103042;-1;6;4.059999942779541;2021/01/10
Massiola;103043;-1;1;7.940000057220459;2021/01/10
Mergozzo;103044;-1;12;5.539999961853027;2021/01/10
Miazzina;103045;-1;10;26.18000030517578;2021/01/10
Montecrestese;103046;-1;3;2.359999895095825;2021/01/10
Montescheno;103047;-1;1;2.549999952316284;2021/01/10
Nonio;103048;-1;4;4.650000095367432;2021/01/10
Oggebbio;103049;-1;1;1.149999976158142;2021/01/10
Omegna;103050;-1;85;5.599999904632568;2021/01/10
Ornavasso;103051;-1;13;3.7799999713897705;2021/01/10
Pallanzeno;103052;-1;2;1.7400000095367432;2021/01/10
Piedimulera;103053;-1;7;4.599999904632568;2021/01/10
Pieve Vergonte;103054;-1;7;2.7799999713897705;2021/01/10
Premeno;103055;-1;5;6.849999904632568;2021/01/10
Premia;103056;-1;1;1.809999942779541;2021/01/10
Premosello-Chiovenda;103057;-1;5;2.5799999237060547;2021/01/10
Quarna Sopra;103058;-1;2;7.940000057220459;2021/01/10
Quarna Sotto;103059;-1;0;0;2021/01/10
Re;103060;-1;2;2.7200000286102295;2021/01/10
San Bernardino Verbano;103061;-1;6;4.550000190734863;2021/01/10
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2021/01/10
Stresa;103064;-1;13;2.6700000762939453;2021/01/10
Toceno;103065;-1;2;2.740000009536743;2021/01/10
Trarego Viggiona;103066;-1;0;0;2021/01/10
Trasquera;103067;-1;0;0;2021/01/10
Trontano;103068;-1;5;3;2021/01/10
Valstrona;103069;-1;2;1.6399999856948853;2021/01/10
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2021/01/10
Varzo;103071;-1;5;2.4800000190734863;2021/01/10
Verbania;103072;-1;235;7.699999809265137;2021/01/10
Vignone;103074;-1;11;9.210000038146973;2021/01/10
Villadossola;103075;-1;24;3.680000066757202;2021/01/10
Villette;103076;-1;1;3.5999999046325684;2021/01/10
Vogogna;103077;-1;5;2.8499999046325684;2021/01/10
Borgomezzavalle;103078;-1;0;0;2021/01/10
Valle Cannobina;103079;-1;3;6.190000057220459;2021/01/10
Valdilana;096088;-1;15;1.3899999856948853;2021/01/10
Quaregna Cerreto;096087;-1;4;1.9600000381469727;2021/01/10
Campiglia Cervo;096086;-1;1;1.9900000095367432;2021/01/10
Lessona;096085;-1;8;2.940000057220459;2021/01/10
Zumaglia;096083;-1;0;0;2021/01/10
