Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;4;9.550000190734863;2020/12/09
Anzola d'Ossola;103002;-1;2;4.909999847412109;2020/12/09
Arizzano;103003;-1;17;8.449999809265137;2020/12/09
Arola;103004;-1;0;0;2020/12/09
Aurano;103005;-1;0;0;2020/12/09
Baceno;103006;-1;16;17.84000015258789;2020/12/09
Bannio Anzino;103007;-1;2;4.179999828338623;2020/12/09
Baveno;103008;-1;33;6.710000038146973;2020/12/09
Bee;103009;-1;7;9.270000457763672;2020/12/09
Belgirate;103010;-1;1;1.9900000095367432;2020/12/09
Beura-Cardezza;103011;-1;3;2.0399999618530273;2020/12/09
Bognanco;103012;-1;0;0;2020/12/09
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2020/12/09
Calasca-Castiglione;103014;-1;3;4.909999847412109;2020/12/09
Cambiasca;103015;-1;9;5.550000190734863;2020/12/09
Cannero Riviera;103016;-1;1;1.100000023841858;2020/12/09
Cannobio;103017;-1;10;1.9500000476837158;2020/12/09
Caprezzo;103018;-1;0;0;2020/12/09
Casale Corte Cerro;103019;-1;22;6.349999904632568;2020/12/09
Ceppo Morelli;103021;-1;0;0;2020/12/09
Cesara;103022;-1;3;5.050000190734863;2020/12/09
Cossogno;103023;-1;4;5.889999866485596;2020/12/09
Craveggia;103024;-1;2;2.619999885559082;2020/12/09
Crevoladossola;103025;-1;19;4.130000114440918;2020/12/09
Crodo;103026;-1;10;7.150000095367432;2020/12/09
Domodossola;103028;-1;148;8.15999984741211;2020/12/09
Druogno;103029;-1;9;8.460000038146973;2020/12/09
Formazza;103031;-1;0;0;2020/12/09
Germagno;103032;-1;3;15.789999961853027;2020/12/09
Ghiffa;103033;-1;9;3.819999933242798;2020/12/09
Gignese;103034;-1;0;0;2020/12/09
Gravellona Toce;103035;-1;24;3.069999933242798;2020/12/09
Gurro;103036;-1;2;10.050000190734863;2020/12/09
Intragna;103037;-1;0;0;2020/12/09
Loreglia;103038;-1;1;4.289999961853027;2020/12/09
Macugnaga;103039;-1;0;0;2020/12/09
Madonna del Sasso;103040;-1;0;0;2020/12/09
