Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/12/20
Santa Maria Maggiore;103062;-1;4;3.0999999046325684;2020/12/20
Stresa;103064;-1;5;1.0299999713897705;2020/12/20
Toceno;103065;-1;1;1.3700000047683716;2020/12/20
Trarego Viggiona;103066;-1;0;0;2020/12/20
Trasquera;103067;-1;0;0;2020/12/20
Trontano;103068;-1;13;7.789999961853027;2020/12/20
Valstrona;103069;-1;0;0;2020/12/20
Vanzone con San Carlo;103070;-1;0;0;2020/12/20
Varzo;103071;-1;8;3.9700000286102295;2020/12/20
Verbania;103072;-1;190;6.230000019073486;2020/12/20
Vignone;103074;-1;5;4.179999828338623;2020/12/20
Villadossola;103075;-1;19;2.9100000858306885;2020/12/20
Villette;103076;-1;1;3.5999999046325684;2020/12/20
Vogogna;103077;-1;7;3.990000009536743;2020/12/20
Borgomezzavalle;103078;-1;0;0;2020/12/20
Valle Cannobina;103079;-1;0;0;2020/12/20
Valdilana;096088;-1;40;3.700000047683716;2020/12/20
Quaregna Cerreto;096087;-1;3;1.4700000286102295;2020/12/20
Campiglia Cervo;096086;-1;0;0;2020/12/20
Lessona;096085;-1;11;4.039999961853027;2020/12/20
Zumaglia;096083;-1;1;0.9800000190734863;2020/12/20
Zubiena;096082;-1;2;1.7400000095367432;2020/12/20
Zimone;096081;-1;2;5.010000228881836;2020/12/20
Viverone;096080;-1;5;3.5399999618530273;2020/12/20
Villanova Biellese;096079;-1;0;0;2020/12/20
Villa del Bosco;096078;-1;11;32.84000015258789;2020/12/20
Vigliano Biellese;096077;-1;24;3.130000114440918;2020/12/20
Verrone;096076;-1;4;3.2100000381469727;2020/12/20
Veglio;096075;-1;0;0;2020/12/20
Valle San Nicolao;096074;-1;3;3.1500000953674316;2020/12/20
Vallanzengo;096072;-1;0;0;2020/12/20
Valdengo;096071;-1;4;1.6299999952316284;2020/12/20
Torrazzo;096069;-1;0;0;2020/12/20
Tollegno;096068;-1;22;8.989999771118164;2020/12/20
Ternengo;096067;-1;1;3.569999933242798;2020/12/20
Tavigliano;096066;-1;9;9.710000038146973;2020/12/20
Strona;096065;-1;2;1.8700000047683716;2020/12/20
Sostegno;096064;-1;1;1.2999999523162842;2020/12/20
Sordevolo;096063;-1;2;1.4900000095367432;2020/12/20
Sandigliano;096059;-1;5;1.8700000047683716;2020/12/20
Salussola;096058;-1;17;8.84000015258789;2020/12/20
Sala Biellese;096057;-1;3;5.070000171661377;2020/12/20
Sagliano Micca;096056;-1;2;1.25;2020/12/20
Rosazza;096055;-1;0;0;2020/12/20
Roppolo;096054;-1;3;3.4100000858306885;2020/12/20
Ronco Biellese;096053;-1;2;1.3300000429153442;2020/12/20
Pray;096050;-1;8;3.7899999618530273;2020/12/20
Pralungo;096049;-1;8;3.380000114440918;2020/12/20
Portula;096048;-1;5;4.190000057220459;2020/12/20
Ponderano;096047;-1;9;2.380000114440918;2020/12/20
Pollone;096046;-1;11;5.210000038146973;2020/12/20
Piedicavallo;096044;-1;0;0;2020/12/20
Piatto;096043;-1;2;3.9700000286102295;2020/12/20
Pettinengo;096042;-1;4;2.630000114440918;2020/12/20
Occhieppo Superiore;096041;-1;4;1.4900000095367432;2020/12/20
Occhieppo Inferiore;096040;-1;12;3.0799999237060547;2020/12/20
Netro;096039;-1;1;1.0299999713897705;2020/12/20
Muzzano;096038;-1;0;0;2020/12/20
Mottalciata;096037;-1;3;2.2200000286102295;2020/12/20
Mongrando;096035;-1;11;2.9000000953674316;2020/12/20
Miagliano;096034;-1;8;14.010000228881836;2020/12/20
Mezzana Mortigliengo;096033;-1;2;3.990000009536743;2020/12/20
Masserano;096032;-1;11;5.25;2020/12/20
Massazza;096031;-1;0;0;2020/12/20
Magnano;096030;-1;3;7.610000133514404;2020/12/20
Graglia;096028;-1;0;0;2020/12/20
Gifflenga;096027;-1;0;0;2020/12/20
Gaglianico;096026;-1;9;2.4100000858306885;2020/12/20
Dorzano;096025;-1;2;3.7699999809265137;2020/12/20
Donato;096024;-1;2;2.7799999713897705;2020/12/20
Curino;096023;-1;0;0;2020/12/20
Crevacuore;096021;-1;17;11.350000381469727;2020/12/20
Cossato;096020;-1;37;2.549999952316284;2020/12/20
Coggiola;096019;-1;15;8.329999923706055;2020/12/20
Cerrione;096018;-1;3;1.0399999618530273;2020/12/20
Cavaglià;096016;-1;27;7.449999809265137;2020/12/20
Castelletto Cervo;096015;-1;5;6.099999904632568;2020/12/20
Casapinta;096014;-1;2;4.769999980926514;2020/12/20
Caprile;096013;-1;1;5.260000228881836;2020/12/20
Candelo;096012;-1;20;2.6600000858306885;2020/12/20
Camburzano;096010;-1;9;7.800000190734863;2020/12/20
Camandona;096009;-1;1;2.869999885559082;2020/12/20
Callabiana;096008;-1;1;7.519999980926514;2020/12/20
Brusnengo;096007;-1;5;2.4800000190734863;2020/12/20
Borriana;096006;-1;1;1.1399999856948853;2020/12/20
Bioglio;096005;-1;6;6.769999980926514;2020/12/20
Biella;096004;-1;179;4.070000171661377;2020/12/20
Benna;096003;-1;2;1.7100000381469727;2020/12/20
Andorno Micca;096002;-1;12;3.7799999713897705;2020/12/20
Ailoche;096001;-1;0;0;2020/12/20
Lu e Cuccaro Monferrato;006193;-1;2;1.4199999570846558;2020/12/20
Alluvioni Piovera;006192;-1;16;9.210000038146973;2020/12/20
Cassano Spinola;006191;-1;3;1.659999966621399;2020/12/20
Voltaggio;006190;-1;4;5.639999866485596;2020/12/20
Volpeglino;006189;-1;0;0;2020/12/20
Volpedo;006188;-1;0;0;2020/12/20
Visone;006187;-1;8;6.46999979019165;2020/12/20
Villaromagnano;006186;-1;1;1.4900000095367432;2020/12/20
Villanova Monferrato;006185;-1;6;3.2200000286102295;2020/12/20
Villamiroglio;006184;-1;0;0;2020/12/20
Villalvernia;006183;-1;2;2.240000009536743;2020/12/20
Villadeati;006182;-1;0;0;2020/12/20
Viguzzolo;006181;-1;11;3.549999952316284;2020/12/20
Vignole Borbera;006180;-1;9;4.349999904632568;2020/12/20
Vignale Monferrato;006179;-1;0;0;2020/12/20
Valmacca;006178;-1;18;17.93000030517578;2020/12/20
Valenza;006177;-1;69;3.700000047683716;2020/12/20
Trisobbio;006176;-1;0;0;2020/12/20
Treville;006175;-1;2;7.139999866485596;2020/12/20
Tortona;006174;-1;67;2.4600000381469727;2020/12/20
Ticineto;006173;-1;7;5.25;2020/12/20
Terzo;006172;-1;0;0;2020/12/20
Terruggia;006171;-1;2;2.1600000858306885;2020/12/20
Tassarolo;006170;-1;4;6.369999885559082;2020/12/20
Tagliolo Monferrato;006169;-1;8;5.190000057220459;2020/12/20
Strevi;006168;-1;8;4.099999904632568;2020/12/20
Stazzano;006167;-1;9;3.759999990463257;2020/12/20
Spineto Scrivia;006166;-1;1;2.7200000286102295;2020/12/20
Spigno Monferrato;006165;-1;3;2.9800000190734863;2020/12/20
Solonghello;006164;-1;1;4.71999979019165;2020/12/20
Solero;006163;-1;6;3.5999999046325684;2020/12/20
Silvano d'Orba;006162;-1;9;4.650000095367432;2020/12/20
Sezzadio;006161;-1;7;5.570000171661377;2020/12/20
Serravalle Scrivia;006160;-1;9;1.5;2020/12/20
Serralunga di Crea;006159;-1;2;3.740000009536743;2020/12/20
Sarezzano;006158;-1;1;0.8500000238418579;2020/12/20
Sardigliano;006157;-1;0;0;2020/12/20
Sant'Agata Fossili;006156;-1;0;0;2020/12/20
San Sebastiano Curone;006155;-1;13;22.299999237060547;2020/12/20
San Salvatore Monferrato;006154;-1;10;2.369999885559082;2020/12/20
San Giorgio Monferrato;006153;-1;3;2.4700000286102295;2020/12/20
San Cristoforo;006152;-1;0;0;2020/12/20
Sale;006151;-1;8;1.9800000190734863;2020/12/20
Sala Monferrato;006150;-1;0;0;2020/12/20
Rosignano Monferrato;006149;-1;7;4.630000114440918;2020/12/20
Rocchetta Ligure;006148;-1;0;0;2020/12/20
Rocca Grimalda;006147;-1;3;2.0399999618530273;2020/12/20
Roccaforte Ligure;006146;-1;0;0;2020/12/20
Rivarone;006145;-1;1;2.450000047683716;2020/12/20
Rivalta Bormida;006144;-1;3;2.140000104904175;2020/12/20
Ricaldone;006143;-1;0;0;2020/12/20
Quattordio;006142;-1;10;6.300000190734863;2020/12/20
Quargnento;006141;-1;5;3.549999952316284;2020/12/20
Predosa;006140;-1;3;1.5199999809265137;2020/12/20
Prasco;006139;-1;4;8.130000114440918;2020/12/20
Pozzolo Formigaro;006138;-1;10;2.140000104904175;2020/12/20
Pozzol Groppo;006137;-1;0;0;2020/12/20
Ponzone;006136;-1;1;0.9900000095367432;2020/12/20
Ponzano Monferrato;006135;-1;0;0;2020/12/20
Ponti;006134;-1;0;0;2020/12/20
Pontestura;006133;-1;3;2.109999895095825;2020/12/20
Pontecurone;006132;-1;2;0.5600000023841858;2020/12/20
Pomaro Monferrato;006131;-1;0;0;2020/12/20
Pietra Marazzi;006129;-1;1;1.1100000143051147;2020/12/20
Pecetto di Valenza;006128;-1;4;3.319999933242798;2020/12/20
Pasturana;006127;-1;4;3.130000114440918;2020/12/20
Parodi Ligure;006126;-1;2;3.0799999237060547;2020/12/20
Pareto;006125;-1;0;0;2020/12/20
Paderna;006124;-1;0;0;2020/12/20
Ozzano Monferrato;006123;-1;6;4.28000020980835;2020/12/20
Oviglio;006122;-1;7;5.670000076293945;2020/12/20
Ovada;006121;-1;36;3.190000057220459;2020/12/20
Ottiglio;006120;-1;1;1.6299999952316284;2020/12/20
Orsara Bormida;006119;-1;0;0;2020/12/20
Olivola;006118;-1;0;0;2020/12/20
Odalengo Piccolo;006117;-1;1;3.9200000762939453;2020/12/20
Odalengo Grande;006116;-1;1;2.359999895095825;2020/12/20
Occimiano;006115;-1;7;5.429999828338623;2020/12/20
Novi Ligure;006114;-1;133;4.699999809265137;2020/12/20
Murisengo;006113;-1;6;4.400000095367432;2020/12/20
Morsasco;006112;-1;2;3.180000066757202;2020/12/20
Mornese;006111;-1;3;4.159999847412109;2020/12/20
Morbello;006110;-1;0;0;2020/12/20
Morano sul Po;006109;-1;8;5.760000228881836;2020/12/20
Montemarzino;006108;-1;1;3.319999933242798;2020/12/20
Montegioco;006107;-1;0;0;2020/12/20
Montechiaro d'Acqui;006106;-1;0;0;2020/12/20
Montecastello;006105;-1;1;3.2100000381469727;2020/12/20
Montaldo Bormida;006104;-1;2;3.140000104904175;2020/12/20
Montaldeo;006103;-1;0;0;2020/12/20
Montacuto;006102;-1;1;3.9700000286102295;2020/12/20
Monleale;006101;-1;0;0;2020/12/20
Mongiardino Ligure;006100;-1;0;0;2020/12/20
Moncestino;006099;-1;0;0;2020/12/20
Momperone;006098;-1;0;0;2020/12/20
Mombello Monferrato;006097;-1;2;1.9800000190734863;2020/12/20
Molino dei Torti;006096;-1;0;0;2020/12/20
Molare;006095;-1;4;1.940000057220459;2020/12/20
Mirabello Monferrato;006094;-1;3;2.2899999618530273;2020/12/20
Merana;006093;-1;2;10.75;2020/12/20
Melazzo;006092;-1;6;4.639999866485596;2020/12/20
Masio;006091;-1;4;2.930000066757202;2020/12/20
Malvicino;006090;-1;0;0;2020/12/20
Lerma;006088;-1;1;1.2200000286102295;2020/12/20
Isola Sant'Antonio;006087;-1;1;1.4600000381469727;2020/12/20
Guazzora;006086;-1;0;0;2020/12/20
Grondona;006085;-1;1;2.0399999618530273;2020/12/20
Grognardo;006084;-1;0;0;2020/12/20
Gremiasco;006083;-1;0;0;2020/12/20
Giarole;006082;-1;1;1.4199999570846558;2020/12/20
Gavi;006081;-1;13;2.890000104904175;2020/12/20
Garbagna;006079;-1;1;1.5099999904632568;2020/12/20
Gamalero;006078;-1;3;3.630000114440918;2020/12/20
Gabiano;006077;-1;2;1.8300000429153442;2020/12/20
Fubine Monferrato;006076;-1;10;6.230000019073486;2020/12/20
Frugarolo;006075;-1;28;14.34000015258789;2020/12/20
Fresonara;006074;-1;4;5.980000019073486;2020/12/20
Frassineto Po;006073;-1;6;4.340000152587891;2020/12/20
Frassinello Monferrato;006072;-1;0;0;2020/12/20
Frascaro;006071;-1;0;0;2020/12/20
Francavilla Bisio;006070;-1;3;5.940000057220459;2020/12/20
Fraconalto;006069;-1;1;3.1500000953674316;2020/12/20
Felizzano;006068;-1;10;4.440000057220459;2020/12/20
Fabbrica Curone;006067;-1;0;0;2020/12/20
Dernice;006066;-1;0;0;2020/12/20
Denice;006065;-1;0;0;2020/12/20
Cremolino;006063;-1;1;0.9399999976158142;2020/12/20
Costa Vescovato;006062;-1;0;0;2020/12/20
Conzano;006061;-1;2;2.069999933242798;2020/12/20
Coniolo;006060;-1;1;2.2100000381469727;2020/12/20
Cerrina Monferrato;006059;-1;1;0.7400000095367432;2020/12/20
Cerreto Grue;006058;-1;1;3.299999952316284;2020/12/20
Cereseto;006057;-1;0;0;2020/12/20
Cella Monte;006056;-1;0;0;2020/12/20
Cavatore;006055;-1;0;0;2020/12/20
Castelspina;006054;-1;0;0;2020/12/20
Castelnuovo Scrivia;006053;-1;7;1.3700000047683716;2020/12/20
Castelnuovo Bormida;006052;-1;3;4.289999961853027;2020/12/20
Castelletto Monferrato;006051;-1;3;2;2020/12/20
Castelletto Merli;006050;-1;1;2.2300000190734863;2020/12/20
Castelletto d'Orba;006049;-1;3;1.5299999713897705;2020/12/20
Castelletto d'Erro;006048;-1;0;0;2020/12/20
Castellazzo Bormida;006047;-1;53;11.710000038146973;2020/12/20
Castellar Guidobono;006046;-1;2;5.03000020980835;2020/12/20
Castellania Coppi;006045;-1;0;0;2020/12/20
Cassinelle;006044;-1;2;2.2699999809265137;2020/12/20
Cassine;006043;-1;18;6.119999885559082;2020/12/20
Casasco;006041;-1;2;15.149999618530273;2020/12/20
Casalnoceto;006040;-1;2;2.0399999618530273;2020/12/20
Casale Monferrato;006039;-1;122;3.619999885559082;2020/12/20
Casaleggio Boiro;006038;-1;0;0;2020/12/20
Casal Cermelli;006037;-1;5;4.099999904632568;2020/12/20
Cartosio;006036;-1;7;9.5;2020/12/20
Carrosio;006035;-1;0;0;2020/12/20
Carrega Ligure;006034;-1;0;0;2020/12/20
Carpeneto;006033;-1;0;0;2020/12/20
Carezzano;006032;-1;0;0;2020/12/20
Carentino;006031;-1;0;0;2020/12/20
Carbonara Scrivia;006030;-1;1;0.8899999856948853;2020/12/20
Capriata d'Orba;006029;-1;8;4.340000152587891;2020/12/20
Cantalupo Ligure;006028;-1;2;4.199999809265137;2020/12/20
Camino;006027;-1;2;2.6600000858306885;2020/12/20
Camagna Monferrato;006026;-1;1;2.0199999809265137;2020/12/20
Cabella Ligure;006025;-1;1;1.9900000095367432;2020/12/20
Brignano-Frascata;006024;-1;1;2.2899999618530273;2020/12/20
Bozzole;006023;-1;1;2.990000009536743;2020/12/20
Bosio;006022;-1;0;0;2020/12/20
Bosco Marengo;006021;-1;11;4.659999847412109;2020/12/20
Borgo San Martino;006020;-1;2;1.4299999475479126;2020/12/20
Borgoratto Alessandrino;006019;-1;1;1.8200000524520874;2020/12/20
Borghetto di Borbera;006018;-1;2;1.0199999809265137;2020/12/20
Bistagno;006017;-1;1;0.5600000023841858;2020/12/20
Berzano di Tortona;006016;-1;0;0;2020/12/20
Bergamasco;006015;-1;1;1.3899999856948853;2020/12/20
Belforte Monferrato;006014;-1;0;0;2020/12/20
Bassignana;006013;-1;30;17.920000076293945;2020/12/20
Basaluzzo;006012;-1;23;11.109999656677246;2020/12/20
Balzola;006011;-1;1;0.7400000095367432;2020/12/20
Avolasca;006010;-1;0;0;2020/12/20
Arquata Scrivia;006009;-1;14;2.200000047683716;2020/12/20
Alzano Scrivia;006008;-1;1;2.859999895095825;2020/12/20
Altavilla Monferrato;006007;-1;3;6.980000019073486;2020/12/20
Alice Bel Colle;006005;-1;3;4.019999980926514;2020/12/20
Alfiano Natta;006004;-1;7;8.989999771118164;2020/12/20
Alessandria;006003;-1;397;4.239999771118164;2020/12/20
Albera Ligure;006002;-1;0;0;2020/12/20
Acqui Terme;006001;-1;59;3.009999990463257;2020/12/20
Montiglio Monferrato;005121;-1;18;11.220000267028809;2020/12/20
Vinchio;005120;-1;2;3.4700000286102295;2020/12/20
Villa San Secondo;005119;-1;1;2.619999885559082;2020/12/20
Villanova d'Asti;005118;-1;56;9.869999885559082;2020/12/20
Villafranca d'Asti;005117;-1;35;11.600000381469727;2020/12/20
Vigliano d'Asti;005116;-1;2;2.5199999809265137;2020/12/20
Viarigi;005115;-1;6;6.829999923706055;2020/12/20
Viale;005114;-1;0;0;2020/12/20
Vesime;005113;-1;0;0;2020/12/20
Valfenera;005112;-1;27;11.210000038146973;2020/12/20
Vaglio Serra;005111;-1;1;3.4800000190734863;2020/12/20
Tonengo;005110;-1;28;118.13999938964844;2020/12/20
Tonco;005109;-1;8;9.890000343322754;2020/12/20
Tigliole;005108;-1;15;8.729999542236328;2020/12/20
Soglio;005107;-1;1;6.849999904632568;2020/12/20
Settime;005106;-1;1;1.8200000524520874;2020/12/20
Sessame;005105;-1;3;11.40999984741211;2020/12/20
Serole;005104;-1;3;26.549999237060547;2020/12/20
Scurzolengo;005103;-1;0;0;2020/12/20
San Paolo Solbrito;005101;-1;14;11.699999809265137;2020/12/20
San Marzano Oliveto;005100;-1;6;5.909999847412109;2020/12/20
San Martino Alfieri;005099;-1;4;6.079999923706055;2020/12/20
San Giorgio Scarampi;005098;-1;0;0;2020/12/20
San Damiano d'Asti;005097;-1;66;7.949999809265137;2020/12/20
Rocchetta Tanaro;005096;-1;1;0.699999988079071;2020/12/20
Rocchetta Palafea;005095;-1;0;0;2020/12/20
Roccaverano;005094;-1;0;0;2020/12/20
Rocca d'Arazzo;005093;-1;1;1.1200000047683716;2020/12/20
Robella;005092;-1;1;2.069999933242798;2020/12/20
Roatto;005091;-1;3;7.849999904632568;2020/12/20
Revigliasco d'Asti;005090;-1;7;8.90999984741211;2020/12/20
Refrancore;005089;-1;11;7.010000228881836;2020/12/20
Quaranti;005088;-1;0;0;2020/12/20
Portacomaro;005087;-1;11;5.429999828338623;2020/12/20
Piovà Massaia;005086;-1;3;4.949999809265137;2020/12/20
Pino d'Asti;005085;-1;0;0;2020/12/20
Piea;005084;-1;8;13.819999694824219;2020/12/20
Penango;005083;-1;0;0;2020/12/20
Passerano Marmorito;005082;-1;3;6.929999828338623;2020/12/20
Olmo Gentile;005081;-1;0;0;2020/12/20
Nizza Monferrato;005080;-1;32;3.109999895095825;2020/12/20
Moransengo;005079;-1;1;5.289999961853027;2020/12/20
Montemagno;005077;-1;13;11.65999984741211;2020/12/20
Montegrosso d'Asti;005076;-1;8;3.4700000286102295;2020/12/20
Montechiaro d'Asti;005075;-1;5;3.950000047683716;2020/12/20
Montaldo Scarampi;005074;-1;2;2.680000066757202;2020/12/20
Montafia;005073;-1;3;3.190000057220459;2020/12/20
Montabone;005072;-1;2;6.130000114440918;2020/12/20
Mongardino;005071;-1;2;2.240000009536743;2020/12/20
Moncucco Torinese;005070;-1;2;2.25;2020/12/20
Moncalvo;005069;-1;7;2.450000047683716;2020/12/20
Monastero Bormida;005068;-1;4;4.360000133514404;2020/12/20
Monale;005067;-1;2;1.9900000095367432;2020/12/20
Mombercelli;005066;-1;16;7.449999809265137;2020/12/20
Mombaruzzo;005065;-1;1;0.9399999976158142;2020/12/20
Mombaldone;005064;-1;0;0;2020/12/20
Moasca;005063;-1;1;1.9600000381469727;2020/12/20
Maretto;005062;-1;2;5.289999961853027;2020/12/20
Maranzana;005061;-1;6;23.350000381469727;2020/12/20
Loazzolo;005060;-1;0;0;2020/12/20
Isola d'Asti;005059;-1;9;4.429999828338623;2020/12/20
Incisa Scapaccino;005058;-1;4;1.8300000429153442;2020/12/20
Grazzano Badoglio;005057;-1;1;1.6399999856948853;2020/12/20
Grana;005056;-1;0;0;2020/12/20
Frinco;005055;-1;3;4.010000228881836;2020/12/20
Fontanile;005054;-1;0;0;2020/12/20
Ferrere;005053;-1;3;1.9299999475479126;2020/12/20
Dusino San Michele;005052;-1;9;8.600000381469727;2020/12/20
Cunico;005051;-1;2;4.139999866485596;2020/12/20
Costigliole d'Asti;005050;-1;35;6.059999942779541;2020/12/20
Cossombrato;005049;-1;0;0;2020/12/20
Cortiglione;005048;-1;2;3.630000114440918;2020/12/20
Cortazzone;005047;-1;0;0;2020/12/20
Cortanze;005046;-1;1;3.569999933242798;2020/12/20
Cortandone;005045;-1;2;6.349999904632568;2020/12/20
Corsione;005044;-1;1;4.480000019073486;2020/12/20
Cocconato;005042;-1;11;7.619999885559082;2020/12/20
Coazzolo;005041;-1;1;3.5799999237060547;2020/12/20
Cisterna d'Asti;005040;-1;6;4.900000095367432;2020/12/20
Cinaglio;005039;-1;4;9.029999732971191;2020/12/20
Chiusano d'Asti;005038;-1;0;0;2020/12/20
Cessole;005037;-1;0;0;2020/12/20
Cerro Tanaro;005036;-1;0;0;2020/12/20
Cerreto d'Asti;005035;-1;0;0;2020/12/20
Celle Enomondo;005034;-1;0;0;2020/12/20
Cellarengo;005033;-1;1;1.4199999570846558;2020/12/20
Castel Rocchero;005032;-1;12;30.690000534057617;2020/12/20
Castelnuovo Don Bosco;005031;-1;17;5.369999885559082;2020/12/20
Castelnuovo Calcea;005030;-1;2;2.7300000190734863;2020/12/20
Castelnuovo Belbo;005029;-1;0;0;2020/12/20
Castello di Annone;005028;-1;43;22.299999237060547;2020/12/20
Castelletto Molina;005027;-1;0;0;2020/12/20
Castellero;005026;-1;1;3.450000047683716;2020/12/20
Castell'Alfero;005025;-1;5;1.8700000047683716;2020/12/20
Castel Boglione;005024;-1;3;4.929999828338623;2020/12/20
Castagnole Monferrato;005023;-1;12;10.09000015258789;2020/12/20
Castagnole delle Lanze;005022;-1;30;8;2020/12/20
Cassinasco;005021;-1;3;4.940000057220459;2020/12/20
Casorzo;005020;-1;1;1.6200000047683716;2020/12/20
Capriglio;005019;-1;1;3.3299999237060547;2020/12/20
Cantarana;005018;-1;2;2.009999990463257;2020/12/20
Canelli;005017;-1;73;7.010000228881836;2020/12/20
Camerano Casasco;005016;-1;1;2.259999990463257;2020/12/20
Calosso;005015;-1;4;3.2200000286102295;2020/12/20
Calliano;005014;-1;2;1.559999942779541;2020/12/20
Calamandrana;005013;-1;8;4.619999885559082;2020/12/20
Buttigliera d'Asti;005012;-1;20;7.869999885559082;2020/12/20
Bubbio;005011;-1;2;2.390000104904175;2020/12/20
Bruno;005010;-1;2;6.429999828338623;2020/12/20
Berzano di San Pietro;005009;-1;0;0;2020/12/20
Belveglio;005008;-1;1;3.0799999237060547;2020/12/20
Baldichieri d'Asti;005007;-1;2;1.7599999904632568;2020/12/20
Azzano d'Asti;005006;-1;10;27.170000076293945;2020/12/20
Asti;005005;-1;363;4.769999980926514;2020/12/20
Aramengo;005004;-1;6;10.619999885559082;2020/12/20
Antignano;005003;-1;3;3.119999885559082;2020/12/20
Albugnano;005002;-1;42;83.16999816894531;2020/12/20
Agliano Terme;005001;-1;7;4.400000095367432;2020/12/20
Vottignasco;004250;-1;2;3.9100000858306885;2020/12/20
Viola;004249;-1;0;0;2020/12/20
Vinadio;004248;-1;1;1.649999976158142;2020/12/20
Villar San Costanzo;004247;-1;7;4.559999942779541;2020/12/20
Villanova Solaro;004246;-1;5;6.760000228881836;2020/12/20
Villanova Mondovì;004245;-1;56;9.670000076293945;2020/12/20
Villafalletto;004244;-1;18;6.199999809265137;2020/12/20
Vignolo;004243;-1;7;2.7200000286102295;2020/12/20
Vicoforte;004242;-1;7;2.240000009536743;2020/12/20
Vezza d'Alba;004241;-1;13;5.690000057220459;2020/12/20
Verzuolo;004240;-1;24;3.740000009536743;2020/12/20
Vernante;004239;-1;8;6.940000057220459;2020/12/20
Verduno;004238;-1;2;3.569999933242798;2020/12/20
Venasca;004237;-1;10;7.199999809265137;2020/12/20
Valloriate;004235;-1;0;0;2020/12/20
Valgrana;004234;-1;2;2.569999933242798;2020/12/20
Valdieri;004233;-1;4;4.400000095367432;2020/12/20
Trinità;004232;-1;3;1.340000033378601;2020/12/20
Trezzo Tinella;004231;-1;0;0;2020/12/20
Treiso;004230;-1;5;6.440000057220459;2020/12/20
Torresina;004229;-1;0;0;2020/12/20
Torre San Giorgio;004228;-1;3;4.099999904632568;2020/12/20
Torre Mondovì;004227;-1;1;2.0999999046325684;2020/12/20
Torre Bormida;004226;-1;1;5.849999904632568;2020/12/20
Tarantasca;004225;-1;5;2.319999933242798;2020/12/20
Stroppo;004224;-1;0;0;2020/12/20
