Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2021/01/30
Anzola d'Ossola;103002;-1;0;0;2021/01/30
Arizzano;103003;-1;2;0.9900000095367432;2021/01/30
Arola;103004;-1;1;4.119999885559082;2021/01/30
Aurano;103005;-1;0;0;2021/01/30
Baceno;103006;-1;8;8.920000076293945;2021/01/30
Bannio Anzino;103007;-1;1;2.0899999141693115;2021/01/30
Baveno;103008;-1;21;4.269999980926514;2021/01/30
Bee;103009;-1;3;3.9700000286102295;2021/01/30
Belgirate;103010;-1;1;1.9900000095367432;2021/01/30
Beura-Cardezza;103011;-1;3;2.0399999618530273;2021/01/30
Bognanco;103012;-1;0;0;2021/01/30
Brovello-Carpugnino;103013;-1;1;1.409999966621399;2021/01/30
Calasca-Castiglione;103014;-1;0;0;2021/01/30
Cambiasca;103015;-1;10;6.159999847412109;2021/01/30
Cannero Riviera;103016;-1;0;0;2021/01/30
Cannobio;103017;-1;17;3.319999933242798;2021/01/30
Caprezzo;103018;-1;2;11.829999923706055;2021/01/30
Casale Corte Cerro;103019;-1;15;4.329999923706055;2021/01/30
Ceppo Morelli;103021;-1;0;0;2021/01/30
Cesara;103022;-1;1;1.6799999475479126;2021/01/30
Cossogno;103023;-1;7;10.3100004196167;2021/01/30
Craveggia;103024;-1;0;0;2021/01/30
Crevoladossola;103025;-1;31;6.739999771118164;2021/01/30
Crodo;103026;-1;3;2.1500000953674316;2021/01/30
Domodossola;103028;-1;40;2.200000047683716;2021/01/30
Druogno;103029;-1;3;2.819999933242798;2021/01/30
Formazza;103031;-1;0;0;2021/01/30
Germagno;103032;-1;2;10.529999732971191;2021/01/30
Ghiffa;103033;-1;14;5.949999809265137;2021/01/30
Gignese;103034;-1;0;0;2021/01/30
Gravellona Toce;103035;-1;24;3.069999933242798;2021/01/30
Gurro;103036;-1;0;0;2021/01/30
Intragna;103037;-1;0;0;2021/01/30
Loreglia;103038;-1;4;17.170000076293945;2021/01/30
Macugnaga;103039;-1;0;0;2021/01/30
Madonna del Sasso;103040;-1;0;0;2021/01/30
Malesco;103041;-1;0;0;2021/01/30
Masera;103042;-1;5;3.380000114440918;2021/01/30
Massiola;103043;-1;1;7.940000057220459;2021/01/30
Mergozzo;103044;-1;6;2.7699999809265137;2021/01/30
Miazzina;103045;-1;2;5.239999771118164;2021/01/30
Montecrestese;103046;-1;5;3.930000066757202;2021/01/30
Montescheno;103047;-1;0;0;2021/01/30
Nonio;103048;-1;4;4.650000095367432;2021/01/30
Oggebbio;103049;-1;1;1.149999976158142;2021/01/30
Omegna;103050;-1;81;5.329999923706055;2021/01/30
Ornavasso;103051;-1;8;2.3299999237060547;2021/01/30
Pallanzeno;103052;-1;5;4.360000133514404;2021/01/30
Piedimulera;103053;-1;3;1.9700000286102295;2021/01/30
Pieve Vergonte;103054;-1;7;2.7799999713897705;2021/01/30
Premeno;103055;-1;2;2.740000009536743;2021/01/30
Premia;103056;-1;0;0;2021/01/30
Premosello-Chiovenda;103057;-1;12;6.179999828338623;2021/01/30
Quarna Sopra;103058;-1;0;0;2021/01/30
Quarna Sotto;103059;-1;0;0;2021/01/30
Re;103060;-1;1;1.3600000143051147;2021/01/30
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2021/01/30
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2021/01/30
Stresa;103064;-1;9;1.850000023841858;2021/01/30
Toceno;103065;-1;3;4.119999885559082;2021/01/30
Trarego Viggiona;103066;-1;6;14.390000343322754;2021/01/30
Trasquera;103067;-1;0;0;2021/01/30
Trontano;103068;-1;8;4.789999961853027;2021/01/30
Valstrona;103069;-1;8;6.579999923706055;2021/01/30
Vanzone con San Carlo;103070;-1;0;0;2021/01/30
