Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;2;4.769999980926514;2020/12/21
Anzola d'Ossola;103002;-1;2;4.909999847412109;2020/12/21
Arizzano;103003;-1;9;4.46999979019165;2020/12/21
Arola;103004;-1;0;0;2020/12/21
Aurano;103005;-1;0;0;2020/12/21
Baceno;103006;-1;4;4.460000038146973;2020/12/21
Bannio Anzino;103007;-1;2;4.179999828338623;2020/12/21
Baveno;103008;-1;21;4.269999980926514;2020/12/21
Bee;103009;-1;4;5.300000190734863;2020/12/21
Belgirate;103010;-1;0;0;2020/12/21
Beura-Cardezza;103011;-1;3;2.0399999618530273;2020/12/21
Bognanco;103012;-1;2;10.640000343322754;2020/12/21
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2020/12/21
Calasca-Castiglione;103014;-1;0;0;2020/12/21
Cambiasca;103015;-1;4;2.4600000381469727;2020/12/21
Cannero Riviera;103016;-1;0;0;2020/12/21
Cannobio;103017;-1;16;3.130000114440918;2020/12/21
Caprezzo;103018;-1;1;5.920000076293945;2020/12/21
Casale Corte Cerro;103019;-1;20;5.769999980926514;2020/12/21
Ceppo Morelli;103021;-1;0;0;2020/12/21
Cesara;103022;-1;1;1.6799999475479126;2020/12/21
Cossogno;103023;-1;1;1.4700000286102295;2020/12/21
Craveggia;103024;-1;1;1.309999942779541;2020/12/21
Crevoladossola;103025;-1;16;3.4800000190734863;2020/12/21
Crodo;103026;-1;5;3.5799999237060547;2020/12/21
Domodossola;103028;-1;90;4.960000038146973;2020/12/21
Druogno;103029;-1;9;8.460000038146973;2020/12/21
Formazza;103031;-1;0;0;2020/12/21
Germagno;103032;-1;2;10.529999732971191;2020/12/21
Ghiffa;103033;-1;9;3.819999933242798;2020/12/21
Gignese;103034;-1;0;0;2020/12/21
Gravellona Toce;103035;-1;18;2.309999942779541;2020/12/21
Gurro;103036;-1;0;0;2020/12/21
Intragna;103037;-1;0;0;2020/12/21
Loreglia;103038;-1;2;8.579999923706055;2020/12/21
Macugnaga;103039;-1;0;0;2020/12/21
Madonna del Sasso;103040;-1;0;0;2020/12/21
Malesco;103041;-1;2;1.4500000476837158;2020/12/21
Masera;103042;-1;5;3.380000114440918;2020/12/21
Massiola;103043;-1;0;0;2020/12/21
Mergozzo;103044;-1;10;4.619999885559082;2020/12/21
Miazzina;103045;-1;1;2.619999885559082;2020/12/21
Montecrestese;103046;-1;2;1.5700000524520874;2020/12/21
Montescheno;103047;-1;3;7.650000095367432;2020/12/21
Nonio;103048;-1;0;0;2020/12/21
Oggebbio;103049;-1;3;3.440000057220459;2020/12/21
Omegna;103050;-1;52;3.4200000762939453;2020/12/21
Ornavasso;103051;-1;15;4.369999885559082;2020/12/21
Pallanzeno;103052;-1;2;1.7400000095367432;2020/12/21
Piedimulera;103053;-1;2;1.309999942779541;2020/12/21
Pieve Vergonte;103054;-1;7;2.7799999713897705;2020/12/21
Premeno;103055;-1;1;1.3700000047683716;2020/12/21
Premia;103056;-1;0;0;2020/12/21
Premosello-Chiovenda;103057;-1;6;3.0899999141693115;2020/12/21
Quarna Sopra;103058;-1;2;7.940000057220459;2020/12/21
Quarna Sotto;103059;-1;1;2.5999999046325684;2020/12/21
