Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Tagliolo Monferrato;006169;-1;3;1.9500000476837158;2020/12/25
Strevi;006168;-1;2;1.0299999713897705;2020/12/25
Stazzano;006167;-1;5;2.0899999141693115;2020/12/25
Spineto Scrivia;006166;-1;0;0;2020/12/25
Spigno Monferrato;006165;-1;2;1.9900000095367432;2020/12/25
Solonghello;006164;-1;1;4.71999979019165;2020/12/25
Solero;006163;-1;8;4.800000190734863;2020/12/25
Silvano d'Orba;006162;-1;8;4.130000114440918;2020/12/25
Sezzadio;006161;-1;5;3.9800000190734863;2020/12/25
Serravalle Scrivia;006160;-1;13;2.1600000858306885;2020/12/25
Serralunga di Crea;006159;-1;2;3.740000009536743;2020/12/25
Sarezzano;006158;-1;0;0;2020/12/25
Sardigliano;006157;-1;0;0;2020/12/25
Sant'Agata Fossili;006156;-1;0;0;2020/12/25
San Sebastiano Curone;006155;-1;5;8.579999923706055;2020/12/25
San Salvatore Monferrato;006154;-1;7;1.659999966621399;2020/12/25
San Giorgio Monferrato;006153;-1;3;2.4700000286102295;2020/12/25
San Cristoforo;006152;-1;0;0;2020/12/25
Sale;006151;-1;16;3.9600000381469727;2020/12/25
Sala Monferrato;006150;-1;0;0;2020/12/25
Rosignano Monferrato;006149;-1;6;3.9700000286102295;2020/12/25
Rocchetta Ligure;006148;-1;0;0;2020/12/25
Rocca Grimalda;006147;-1;2;1.3600000143051147;2020/12/25
Roccaforte Ligure;006146;-1;0;0;2020/12/25
Rivarone;006145;-1;0;0;2020/12/25
Rivalta Bormida;006144;-1;3;2.140000104904175;2020/12/25
Ricaldone;006143;-1;1;1.5499999523162842;2020/12/25
Quattordio;006142;-1;13;8.1899995803833;2020/12/25
Quargnento;006141;-1;9;6.389999866485596;2020/12/25
Predosa;006140;-1;4;2.0299999713897705;2020/12/25
Prasco;006139;-1;0;0;2020/12/25
Pozzolo Formigaro;006138;-1;7;1.5;2020/12/25
Pozzol Groppo;006137;-1;2;6.869999885559082;2020/12/25
Ponzone;006136;-1;1;0.9900000095367432;2020/12/25
Ponzano Monferrato;006135;-1;0;0;2020/12/25
Ponti;006134;-1;0;0;2020/12/25
Pontestura;006133;-1;3;2.109999895095825;2020/12/25
Pontecurone;006132;-1;3;0.8500000238418579;2020/12/25
Pomaro Monferrato;006131;-1;0;0;2020/12/25
Pietra Marazzi;006129;-1;2;2.2200000286102295;2020/12/25
Pecetto di Valenza;006128;-1;2;1.659999966621399;2020/12/25
Pasturana;006127;-1;4;3.130000114440918;2020/12/25
Parodi Ligure;006126;-1;0;0;2020/12/25
Pareto;006125;-1;0;0;2020/12/25
Paderna;006124;-1;0;0;2020/12/25
Ozzano Monferrato;006123;-1;9;6.420000076293945;2020/12/25
Oviglio;006122;-1;12;9.720000267028809;2020/12/25
Ovada;006121;-1;19;1.6799999475479126;2020/12/25
Ottiglio;006120;-1;0;0;2020/12/25
Orsara Bormida;006119;-1;0;0;2020/12/25
Olivola;006118;-1;0;0;2020/12/25
Odalengo Piccolo;006117;-1;1;3.9200000762939453;2020/12/25
Odalengo Grande;006116;-1;1;2.359999895095825;2020/12/25
Occimiano;006115;-1;6;4.659999847412109;2020/12/25
Novi Ligure;006114;-1;91;3.2200000286102295;2020/12/25
Murisengo;006113;-1;6;4.400000095367432;2020/12/25
Morsasco;006112;-1;2;3.180000066757202;2020/12/25
Mornese;006111;-1;2;2.7699999809265137;2020/12/25
Morbello;006110;-1;0;0;2020/12/25
Morano sul Po;006109;-1;7;5.039999961853027;2020/12/25
Montemarzino;006108;-1;0;0;2020/12/25
Montegioco;006107;-1;0;0;2020/12/25
Montechiaro d'Acqui;006106;-1;0;0;2020/12/25
Montecastello;006105;-1;0;0;2020/12/25
Montaldo Bormida;006104;-1;0;0;2020/12/25
Montaldeo;006103;-1;0;0;2020/12/25
Montacuto;006102;-1;1;3.9700000286102295;2020/12/25
Monleale;006101;-1;0;0;2020/12/25
Mongiardino Ligure;006100;-1;0;0;2020/12/25
Moncestino;006099;-1;0;0;2020/12/25
Momperone;006098;-1;0;0;2020/12/25
Mombello Monferrato;006097;-1;3;2.9700000286102295;2020/12/25
Molino dei Torti;006096;-1;1;1.7000000476837158;2020/12/25
Molare;006095;-1;7;3.390000104904175;2020/12/25
Mirabello Monferrato;006094;-1;2;1.5299999713897705;2020/12/25
Merana;006093;-1;0;0;2020/12/25
Melazzo;006092;-1;3;2.319999933242798;2020/12/25
Masio;006091;-1;2;1.4700000286102295;2020/12/25
Malvicino;006090;-1;0;0;2020/12/25
Lerma;006088;-1;2;2.440000057220459;2020/12/25
