Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/17
Anzola d'Ossola;103002;-1;3;7.369999885559082;2021/01/17
Arizzano;103003;-1;14;6.960000038146973;2021/01/17
Arola;103004;-1;1;4.119999885559082;2021/01/17
Aurano;103005;-1;2;19.420000076293945;2021/01/17
Baceno;103006;-1;11;12.260000228881836;2021/01/17
Bannio Anzino;103007;-1;8;16.739999771118164;2021/01/17
Baveno;103008;-1;20;4.070000171661377;2021/01/17
Bee;103009;-1;0;0;2021/01/17
Belgirate;103010;-1;3;5.960000038146973;2021/01/17
Beura-Cardezza;103011;-1;6;4.090000152587891;2021/01/17
Bognanco;103012;-1;0;0;2021/01/17
Brovello-Carpugnino;103013;-1;1;1.409999966621399;2021/01/17
Calasca-Castiglione;103014;-1;1;1.6399999856948853;2021/01/17
Cambiasca;103015;-1;4;2.4600000381469727;2021/01/17
Cannero Riviera;103016;-1;11;12.09000015258789;2021/01/17
Cannobio;103017;-1;43;8.399999618530273;2021/01/17
Caprezzo;103018;-1;1;5.920000076293945;2021/01/17
Casale Corte Cerro;103019;-1;12;3.4600000381469727;2021/01/17
Ceppo Morelli;103021;-1;1;3.369999885559082;2021/01/17
Cesara;103022;-1;2;3.369999885559082;2021/01/17
Cossogno;103023;-1;17;25.040000915527344;2021/01/17
Craveggia;103024;-1;2;2.619999885559082;2021/01/17
Crevoladossola;103025;-1;23;5;2021/01/17
Crodo;103026;-1;2;1.4299999475479126;2021/01/17
Domodossola;103028;-1;57;3.140000104904175;2021/01/17
Druogno;103029;-1;7;6.579999923706055;2021/01/17
Formazza;103031;-1;1;2.259999990463257;2021/01/17
Germagno;103032;-1;1;5.260000228881836;2021/01/17
Ghiffa;103033;-1;10;4.25;2021/01/17
Gignese;103034;-1;1;0.949999988079071;2021/01/17
Gravellona Toce;103035;-1;27;3.4600000381469727;2021/01/17
Gurro;103036;-1;0;0;2021/01/17
Intragna;103037;-1;0;0;2021/01/17
Loreglia;103038;-1;16;68.66999816894531;2021/01/17
Macugnaga;103039;-1;1;1.850000023841858;2021/01/17
Madonna del Sasso;103040;-1;0;0;2021/01/17
Malesco;103041;-1;2;1.4500000476837158;2021/01/17
Masera;103042;-1;6;4.059999942779541;2021/01/17
Massiola;103043;-1;1;7.940000057220459;2021/01/17
Mergozzo;103044;-1;11;5.079999923706055;2021/01/17
Miazzina;103045;-1;13;34.029998779296875;2021/01/17
Montecrestese;103046;-1;7;5.5;2021/01/17
Montescheno;103047;-1;1;2.549999952316284;2021/01/17
Nonio;103048;-1;3;3.4800000190734863;2021/01/17
Oggebbio;103049;-1;1;1.149999976158142;2021/01/17
Omegna;103050;-1;91;5.989999771118164;2021/01/17
Ornavasso;103051;-1;15;4.369999885559082;2021/01/17
Pallanzeno;103052;-1;3;2.609999895095825;2021/01/17
Piedimulera;103053;-1;8;5.260000228881836;2021/01/17
Pieve Vergonte;103054;-1;14;5.559999942779541;2021/01/17
Premeno;103055;-1;8;10.960000038146973;2021/01/17
Premia;103056;-1;1;1.809999942779541;2021/01/17
Premosello-Chiovenda;103057;-1;5;2.5799999237060547;2021/01/17
Quarna Sopra;103058;-1;0;0;2021/01/17
Quarna Sotto;103059;-1;0;0;2021/01/17
Re;103060;-1;1;1.3600000143051147;2021/01/17
San Bernardino Verbano;103061;-1;6;4.550000190734863;2021/01/17
Santa Maria Maggiore;103062;-1;0;0;2021/01/17
Stresa;103064;-1;16;3.2899999618530273;2021/01/17
Toceno;103065;-1;1;1.3700000047683716;2021/01/17
Trarego Viggiona;103066;-1;0;0;2021/01/17
Trasquera;103067;-1;0;0;2021/01/17
Trontano;103068;-1;7;4.190000057220459;2021/01/17
Valstrona;103069;-1;12;9.869999885559082;2021/01/17
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2021/01/17
Varzo;103071;-1;3;1.4900000095367432;2021/01/17
Verbania;103072;-1;158;5.179999828338623;2021/01/17
Vignone;103074;-1;6;5.019999980926514;2021/01/17
Villadossola;103075;-1;15;2.299999952316284;2021/01/17
Villette;103076;-1;1;3.5999999046325684;2021/01/17
Vogogna;103077;-1;5;2.8499999046325684;2021/01/17
Borgomezzavalle;103078;-1;1;3.1700000762939453;2021/01/17
Valle Cannobina;103079;-1;3;6.190000057220459;2021/01/17
Valdilana;096088;-1;14;1.2899999618530273;2021/01/17
Quaregna Cerreto;096087;-1;4;1.9600000381469727;2021/01/17
Campiglia Cervo;096086;-1;3;5.980000019073486;2021/01/17
Lessona;096085;-1;5;1.840000033378601;2021/01/17
Zumaglia;096083;-1;2;1.9600000381469727;2021/01/17
Zubiena;096082;-1;0;0;2021/01/17
Zimone;096081;-1;3;7.519999980926514;2021/01/17
Viverone;096080;-1;3;2.130000114440918;2021/01/17
Villanova Biellese;096079;-1;0;0;2021/01/17
Villa del Bosco;096078;-1;3;8.960000038146973;2021/01/17
Vigliano Biellese;096077;-1;24;3.130000114440918;2021/01/17
Verrone;096076;-1;2;1.600000023841858;2021/01/17
Veglio;096075;-1;1;2.0999999046325684;2021/01/17
Valle San Nicolao;096074;-1;0;0;2021/01/17
Vallanzengo;096072;-1;0;0;2021/01/17
Valdengo;096071;-1;5;2.0299999713897705;2021/01/17
Torrazzo;096069;-1;0;0;2021/01/17
Tollegno;096068;-1;7;2.859999895095825;2021/01/17
Ternengo;096067;-1;0;0;2021/01/17
Tavigliano;096066;-1;7;7.550000190734863;2021/01/17
Strona;096065;-1;1;0.9300000071525574;2021/01/17
Sostegno;096064;-1;2;2.5999999046325684;2021/01/17
Sordevolo;096063;-1;3;2.240000009536743;2021/01/17
Sandigliano;096059;-1;6;2.25;2021/01/17
Salussola;096058;-1;2;1.0399999618530273;2021/01/17
Sala Biellese;096057;-1;0;0;2021/01/17
Sagliano Micca;096056;-1;11;6.849999904632568;2021/01/17
Rosazza;096055;-1;0;0;2021/01/17
Roppolo;096054;-1;2;2.2699999809265137;2021/01/17
Ronco Biellese;096053;-1;5;3.309999942779541;2021/01/17
Pray;096050;-1;13;6.150000095367432;2021/01/17
Pralungo;096049;-1;18;7.590000152587891;2021/01/17
Portula;096048;-1;4;3.359999895095825;2021/01/17
Ponderano;096047;-1;3;0.7900000214576721;2021/01/17
Pollone;096046;-1;3;1.4199999570846558;2021/01/17
Piedicavallo;096044;-1;0;0;2021/01/17
Piatto;096043;-1;1;1.9800000190734863;2021/01/17
Pettinengo;096042;-1;1;0.6600000262260437;2021/01/17
Occhieppo Superiore;096041;-1;9;3.3399999141693115;2021/01/17
Occhieppo Inferiore;096040;-1;5;1.2799999713897705;2021/01/17
Netro;096039;-1;0;0;2021/01/17
Muzzano;096038;-1;0;0;2021/01/17
Mottalciata;096037;-1;0;0;2021/01/17
Mongrando;096035;-1;8;2.109999895095825;2021/01/17
Miagliano;096034;-1;0;0;2021/01/17
Mezzana Mortigliengo;096033;-1;1;2;2021/01/17
Masserano;096032;-1;1;0.47999998927116394;2021/01/17
Massazza;096031;-1;4;7.179999828338623;2021/01/17
Magnano;096030;-1;0;0;2021/01/17
Graglia;096028;-1;6;3.9600000381469727;2021/01/17
Gifflenga;096027;-1;0;0;2021/01/17
Gaglianico;096026;-1;11;2.940000057220459;2021/01/17
Dorzano;096025;-1;0;0;2021/01/17
Donato;096024;-1;0;0;2021/01/17
Curino;096023;-1;0;0;2021/01/17
Crevacuore;096021;-1;12;8.010000228881836;2021/01/17
Cossato;096020;-1;27;1.8600000143051147;2021/01/17
Coggiola;096019;-1;7;3.890000104904175;2021/01/17
Cerrione;096018;-1;9;3.119999885559082;2021/01/17
Cavaglià;096016;-1;9;2.4800000190734863;2021/01/17
Castelletto Cervo;096015;-1;0;0;2021/01/17
Casapinta;096014;-1;1;2.390000104904175;2021/01/17
Caprile;096013;-1;6;31.579999923706055;2021/01/17
Candelo;096012;-1;20;2.6600000858306885;2021/01/17
Camburzano;096010;-1;2;1.7300000190734863;2021/01/17
Camandona;096009;-1;0;0;2021/01/17
Callabiana;096008;-1;0;0;2021/01/17
Brusnengo;096007;-1;6;2.9700000286102295;2021/01/17
Borriana;096006;-1;4;4.570000171661377;2021/01/17
Bioglio;096005;-1;3;3.390000104904175;2021/01/17
Biella;096004;-1;147;3.3399999141693115;2021/01/17
Benna;096003;-1;1;0.8500000238418579;2021/01/17
Andorno Micca;096002;-1;29;9.130000114440918;2021/01/17
Ailoche;096001;-1;1;3.059999942779541;2021/01/17
Lu e Cuccaro Monferrato;006193;-1;2;1.4199999570846558;2021/01/17
Alluvioni Piovera;006192;-1;9;5.179999828338623;2021/01/17
Cassano Spinola;006191;-1;7;3.880000114440918;2021/01/17
Voltaggio;006190;-1;1;1.409999966621399;2021/01/17
Volpeglino;006189;-1;0;0;2021/01/17
Volpedo;006188;-1;2;1.6799999475479126;2021/01/17
Visone;006187;-1;2;1.6200000047683716;2021/01/17
Villaromagnano;006186;-1;2;2.990000009536743;2021/01/17
Villanova Monferrato;006185;-1;1;0.5400000214576721;2021/01/17
Villamiroglio;006184;-1;2;6.539999961853027;2021/01/17
Villalvernia;006183;-1;4;4.480000019073486;2021/01/17
Villadeati;006182;-1;2;4.110000133514404;2021/01/17
Viguzzolo;006181;-1;16;5.159999847412109;2021/01/17
Vignole Borbera;006180;-1;5;2.4200000762939453;2021/01/17
Vignale Monferrato;006179;-1;3;3.059999942779541;2021/01/17
Valmacca;006178;-1;5;4.980000019073486;2021/01/17
Valenza;006177;-1;50;2.680000066757202;2021/01/17
Trisobbio;006176;-1;7;10.3100004196167;2021/01/17
Treville;006175;-1;1;3.569999933242798;2021/01/17
Tortona;006174;-1;81;2.9700000286102295;2021/01/17
Ticineto;006173;-1;3;2.25;2021/01/17
Terzo;006172;-1;2;2.3499999046325684;2021/01/17
Terruggia;006171;-1;0;0;2021/01/17
Tassarolo;006170;-1;6;9.550000190734863;2021/01/17
Tagliolo Monferrato;006169;-1;12;7.78000020980835;2021/01/17
Strevi;006168;-1;13;6.670000076293945;2021/01/17
Stazzano;006167;-1;8;3.3399999141693115;2021/01/17
Spineto Scrivia;006166;-1;0;0;2021/01/17
Spigno Monferrato;006165;-1;2;1.9900000095367432;2021/01/17
Solonghello;006164;-1;0;0;2021/01/17
Solero;006163;-1;0;0;2021/01/17
Silvano d'Orba;006162;-1;1;0.5199999809265137;2021/01/17
Sezzadio;006161;-1;1;0.800000011920929;2021/01/17
Serravalle Scrivia;006160;-1;12;2;2021/01/17
Serralunga di Crea;006159;-1;0;0;2021/01/17
Sarezzano;006158;-1;4;3.4100000858306885;2021/01/17
Sardigliano;006157;-1;0;0;2021/01/17
Sant'Agata Fossili;006156;-1;5;12.5;2021/01/17
San Sebastiano Curone;006155;-1;0;0;2021/01/17
San Salvatore Monferrato;006154;-1;8;1.899999976158142;2021/01/17
San Giorgio Monferrato;006153;-1;2;1.649999976158142;2021/01/17
San Cristoforo;006152;-1;1;1.7200000286102295;2021/01/17
Sale;006151;-1;13;3.2200000286102295;2021/01/17
Sala Monferrato;006150;-1;4;11.979999542236328;2021/01/17
Rosignano Monferrato;006149;-1;9;5.960000038146973;2021/01/17
