Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;3;7.159999847412109;2020/12/07
Anzola d'Ossola;103002;-1;2;4.909999847412109;2020/12/07
Arizzano;103003;-1;19;9.4399995803833;2020/12/07
Arola;103004;-1;0;0;2020/12/07
Aurano;103005;-1;0;0;2020/12/07
Baceno;103006;-1;17;18.950000762939453;2020/12/07
Bannio Anzino;103007;-1;6;12.550000190734863;2020/12/07
Baveno;103008;-1;36;7.320000171661377;2020/12/07
Bee;103009;-1;6;7.949999809265137;2020/12/07
Belgirate;103010;-1;1;1.9900000095367432;2020/12/07
Beura-Cardezza;103011;-1;3;2.0399999618530273;2020/12/07
Bognanco;103012;-1;0;0;2020/12/07
Brovello-Carpugnino;103013;-1;2;2.809999942779541;2020/12/07
Calasca-Castiglione;103014;-1;3;4.909999847412109;2020/12/07
Cambiasca;103015;-1;12;7.389999866485596;2020/12/07
Cannero Riviera;103016;-1;2;2.200000047683716;2020/12/07
Cannobio;103017;-1;10;1.9500000476837158;2020/12/07
Caprezzo;103018;-1;0;0;2020/12/07
Casale Corte Cerro;103019;-1;28;8.079999923706055;2020/12/07
Ceppo Morelli;103021;-1;1;3.369999885559082;2020/12/07
Cesara;103022;-1;7;11.779999732971191;2020/12/07
Cossogno;103023;-1;7;10.3100004196167;2020/12/07
Craveggia;103024;-1;3;3.940000057220459;2020/12/07
Crevoladossola;103025;-1;24;5.21999979019165;2020/12/07
Crodo;103026;-1;14;10.010000228881836;2020/12/07
Domodossola;103028;-1;175;9.640000343322754;2020/12/07
Druogno;103029;-1;8;7.519999980926514;2020/12/07
Formazza;103031;-1;1;2.259999990463257;2020/12/07
Germagno;103032;-1;3;15.789999961853027;2020/12/07
Ghiffa;103033;-1;13;5.519999980926514;2020/12/07
Gignese;103034;-1;0;0;2020/12/07
Gravellona Toce;103035;-1;32;4.099999904632568;2020/12/07
Gurro;103036;-1;2;10.050000190734863;2020/12/07
Intragna;103037;-1;0;0;2020/12/07
Loreglia;103038;-1;0;0;2020/12/07
Macugnaga;103039;-1;1;1.850000023841858;2020/12/07
Madonna del Sasso;103040;-1;0;0;2020/12/07
Malesco;103041;-1;4;2.9000000953674316;2020/12/07
Masera;103042;-1;8;5.409999847412109;2020/12/07
Massiola;103043;-1;0;0;2020/12/07
Mergozzo;103044;-1;16;7.389999866485596;2020/12/07
Miazzina;103045;-1;2;5.239999771118164;2020/12/07
Montecrestese;103046;-1;16;12.579999923706055;2020/12/07
Montescheno;103047;-1;3;7.650000095367432;2020/12/07
Nonio;103048;-1;2;2.319999933242798;2020/12/07
Oggebbio;103049;-1;5;5.730000019073486;2020/12/07
Omegna;103050;-1;106;6.980000019073486;2020/12/07
Ornavasso;103051;-1;25;7.28000020980835;2020/12/07
Pallanzeno;103052;-1;9;7.840000152587891;2020/12/07
Piedimulera;103053;-1;9;5.920000076293945;2020/12/07
Pieve Vergonte;103054;-1;22;8.739999771118164;2020/12/07
Premeno;103055;-1;2;2.740000009536743;2020/12/07
Premia;103056;-1;2;3.619999885559082;2020/12/07
Premosello-Chiovenda;103057;-1;19;9.789999961853027;2020/12/07
Quarna Sopra;103058;-1;2;7.940000057220459;2020/12/07
Quarna Sotto;103059;-1;0;0;2020/12/07
Re;103060;-1;26;35.33000183105469;2020/12/07
