Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2021/01/26
Anzola d'Ossola;103002;-1;0;0;2021/01/26
Arizzano;103003;-1;4;1.9900000095367432;2021/01/26
Arola;103004;-1;1;4.119999885559082;2021/01/26
Aurano;103005;-1;1;9.710000038146973;2021/01/26
Baceno;103006;-1;14;15.609999656677246;2021/01/26
Bannio Anzino;103007;-1;2;4.179999828338623;2021/01/26
Baveno;103008;-1;20;4.070000171661377;2021/01/26
Bee;103009;-1;2;2.6500000953674316;2021/01/26
Belgirate;103010;-1;2;3.9800000190734863;2021/01/26
Beura-Cardezza;103011;-1;4;2.7200000286102295;2021/01/26
Bognanco;103012;-1;0;0;2021/01/26
Brovello-Carpugnino;103013;-1;0;0;2021/01/26
Calasca-Castiglione;103014;-1;0;0;2021/01/26
Cambiasca;103015;-1;9;5.550000190734863;2021/01/26
Cannero Riviera;103016;-1;5;5.489999771118164;2021/01/26
Cannobio;103017;-1;24;4.690000057220459;2021/01/26
Caprezzo;103018;-1;1;5.920000076293945;2021/01/26
Casale Corte Cerro;103019;-1;15;4.329999923706055;2021/01/26
Ceppo Morelli;103021;-1;0;0;2021/01/26
Cesara;103022;-1;2;3.369999885559082;2021/01/26
Cossogno;103023;-1;13;19.149999618530273;2021/01/26
Craveggia;103024;-1;1;1.309999942779541;2021/01/26
Crevoladossola;103025;-1;14;3.0399999618530273;2021/01/26
Crodo;103026;-1;4;2.859999895095825;2021/01/26
Domodossola;103028;-1;40;2.200000047683716;2021/01/26
Druogno;103029;-1;3;2.819999933242798;2021/01/26
Formazza;103031;-1;0;0;2021/01/26
Germagno;103032;-1;2;10.529999732971191;2021/01/26
Ghiffa;103033;-1;11;4.670000076293945;2021/01/26
Gignese;103034;-1;0;0;2021/01/26
Gravellona Toce;103035;-1;22;2.819999933242798;2021/01/26
Gurro;103036;-1;0;0;2021/01/26
Intragna;103037;-1;0;0;2021/01/26
